,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(3, 60, 3540), (1, 3540, None)]}",309.54978900857253,127490.6665793831,60,5.428910302,1,27.78918548939083,60,69322.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(4, 1230, 5700), (1, 5700, None)]}",330.5774711754339,128567.98350971681,1230,1210.028447674,1,47.25302304357746,1230,22061.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(5, 1260, 6720), (2, 6720, None)]}",295.26855467250385,128860.38744726918,1260,1240.718711296,1,71.83664156970111,1260,26786.858999999997,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(2, 6600, None)]}",293.5168981771201,134384.4011834092,6600,6597.55739275,3,,6600,33034.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(4, 6630, None), (6, 7890, None)]}",57.825321252479114,20767.289986149044,6630,6604.546715776,3,7.665982203969882,6630,8183.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(2, 6660, 7320), (1, 7320, None), (3, 9720, None)]}",91.00759406898061,37678.59100487764,6660,6633.774505624001,3,5.658224960073008,6660,15599.349999999999,True,41.428853905239926,52.476343345239925,11.047489439999998
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(3, 6690, 7650), (2, 7650, None)]}",98.97570184637311,38004.73953691876,6690,6647.926043698001,3,4.380561259411362,6690,23351.699999999993,True,52.14601870864702,66.05136574864702,13.905347039999993
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(6, 6720, None)]}",310.4901833144852,134466.50587342196,6720,6615.087818440001,3,,6720,22605.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(4, 6750, None)]}",281.9460745575701,134587.3640918686,6750,6626.089660675001,1,258.67789002966003,6750,33334.424999999996,True,281.0278405201916,324.1584116401916,43.13057111999999
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x123537b60>: [(6, 7230, 8520), (1, 8520, None), (5, 9960, None)]}",88.24903114605627,38420.648020157736,7230,7212.2252446090015,3,13.963039014373715,7230,12578.626,True,37.861063198722334,47.957159432322335,10.0960962336
