,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(3, 60, 3540), (1, 3540, None)]}",309.54978900857253,127521.87784548411,60,36.640176403,1,27.78918548939083,60,69322.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(4, 1230, 5700), (1, 5700, None)]}",330.5774711754339,128577.6379353388,1230,1219.682873296,1,47.25302304357746,1230,22061.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(5, 1260, 6720), (2, 6720, None)]}",295.26855467250385,128844.1774538972,1260,1224.508717924,1,71.83664156970111,1260,26786.858999999997,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(4, 6600, None), (6, 7860, None)]}",57.825321252479114,20751.868762620044,6600,6589.125492247,3,7.665982203969882,6600,8153.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(2, 6630, 7290), (1, 7290, None), (3, 9690, None)]}",91.00759406898061,37669.42751127664,6630,6624.611012023,3,8.213552361396303,6630,15384.349999999999,True,40.30329302608562,51.050638466085616,10.747345439999998
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(6, 6660, 7950), (1, 7950, None), (5, 9480, None)]}",88.24903114605627,37840.196995394734,6660,6631.774219845999,3,20.123203285420942,6660,12098.626,True,37.99795573807894,48.130555971678945,10.132600233600002
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(3, 6690, 7650), (2, 7650, None)]}",98.97570184637311,37983.78451697476,6690,6626.971023753999,3,4.380561259411362,6690,23351.699999999993,True,52.14601870864702,66.05136574864702,13.905347039999993
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(2, 6720, None)]}",293.5168981771201,134374.4245697302,6720,6587.580779071,3,,6720,33154.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(6, 6750, None)]}",310.4901833144852,134448.75638993699,6750,6597.3383349549995,3,,6750,22635.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(4, 6780, None)]}",281.9460745575701,134562.8998521826,6780,6601.625420988999,1,258.7118868355008,6780,33364.424999999996,True,281.0278405201916,324.1584116401916,43.13057111999999
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(2, 7200, 9210), (1, 9210, None)]}",310.3508838593914,134996.87687857344,7200,7188.340944411999,3,6.114533424595026,7200,62884.399,True,87.75480873070194,111.15565696510194,23.400848234399998
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(6, 7230, 9240), (2, 9240, None)]}",308.5846884800438,135325.33641012612,7230,7225.1226539949985,2,8.686918223226783,7230,14713.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x1285afb60>: [(2, 7260, None)]}",89.7921856815224,38487.11605450526,7260,7238.387026719999,1,,7260,19290.115999999998,True,64.95841782645067,74.71724792565067,9.758830099199999
