,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(3, 60, None)]}",309.54978900857253,127498.47769256511,60,13.240023484,1,199.35783595710703,60,25025.297000000002,True,229.73560934670704,30.377773389600005
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(4, 1200.4, None)]}",330.5774711754339,128537.0343837958,1200.4,1179.079321753,1,105.04843866453723,1200.4,11137.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(5, 1230.4, None)]}",295.26855467250385,128807.11525626619,1230.4,1187.4465202929998,1,285.6292626815727,1230.4,22939.875,True,329.6560779815727,44.026815299999996
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(4, 6570.999999999999, None)]}",57.825321252479114,20721.281648898046,6570.999999999999,6558.538378525,3,9.453707506274235,6570.999999999999,8124.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(2, 6600.999999999999, None)]}",91.00759406898061,37612.02342129164,6600.999999999999,6567.206922038,3,13.371699749030343,6600.999999999999,10996.612,True,16.937420203430342,3.5657204544
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(6, 6630.999999999999, None)]}",88.24903114605627,37803.44419353973,6630.999999999999,6595.021417991,3,43.50698608259184,6630.999999999999,11398.278,True,55.10863382339184,11.601647740800004
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(3, 6660.999999999999, None)]}",98.97570184637311,37938.592623325756,6660.999999999999,6581.779130105,3,28.4819986310746,6660.999999999999,12902.829999999998,True,36.0770573750746,7.595058743999999
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(2, 6691.199999999999, None)]}",293.5168981771201,134342.6759505562,6691.199999999999,6555.832159897,3,42.49627195984484,6691.199999999999,20660.786999999997,True,53.82840093424484,11.332128974399998
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(6, 6721.199999999999, None)]}",310.4901833144852,134413.72457098498,6721.199999999999,6562.306516003,3,144.97091489847136,6721.199999999999,22606.388,True,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(4, 6751.199999999999, None)]}",281.9460745575701,134524.5809471966,6751.199999999999,6563.306516003,1,199.29558681268534,6751.199999999999,25603.988999999998,True,229.88235168628535,30.586764873599996
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x1531238c0>: [(2, 7171.399999999999, None)]}",310.3508838593914,134978.34887534045,7171.399999999999,7169.812941179,3,37.373196440793976,7171.399999999999,19456.904,True,47.339197285593976,9.9660008448
