,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(3, 60, None)]}",309.54978900857253,127496.52184767411,60,11.284178593,1,134.5315035363906,60,16907.188,True,155.0311618947906,20.499658358399998
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(4, 1200.4, None)]}",330.5774711754339,128553.7400719618,1200.4,1195.785009919,1,105.04843866453723,1200.4,11137.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(5, 1230.4, None)]}",295.26855467250385,128845.87425100218,1230.4,1226.205515029,1,285.69504715187463,1230.4,22944.875,True,329.7320024518746,44.036955299999995
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(4, 6630.999999999999, None)]}",57.825321252479114,20784.149921934044,6630.999999999999,6621.406651560999,3,9.453707506274235,6630.999999999999,8184.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(2, 6660.999999999999, None)]}",91.00759406898061,37695.72207594164,6660.999999999999,6650.905576687999,3,13.371699749030343,6660.999999999999,11056.612,True,16.937420203430342,3.5657204544
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(3, 6691.199999999999, None)]}",98.97570184637311,38010.49274629676,6691.199999999999,6653.679253075999,3,26.862103582021437,6691.199999999999,12578.029999999997,True,34.02519832602144,7.163094743999999
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(2, 6721.199999999999, None)]}",293.5168981771201,134406.89133931423,6721.199999999999,6620.047548654999,3,34.214139478287315,6721.199999999999,17968.243,True,43.33774075988731,9.1236012816
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(6, 6751.199999999999, None)]}",310.4901833144852,134473.82470654298,6751.199999999999,6622.406651560999,3,144.97091489847136,6751.199999999999,22636.388,True,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(4, 6781.199999999999, None)]}",281.9460745575701,134606.4859610006,6781.199999999999,6645.211529806999,1,200.66983580500414,6781.199999999999,25763.988999999998,True,231.46751267860412,30.797676873599993
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x131fab8c0>: [(6, 7201.399999999999, None)]}",88.24903114605627,38404.16187385573,7201.399999999999,7195.739098307,3,43.50698608259184,7201.399999999999,11968.678,True,55.10863382339184,11.601647740800004
