,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(3, 60, 3540), (1, 3540, None)]}",309.54978900857253,127494.5660599661,60,9.328390885,1,27.78918548939083,60,69322.742,True,212.89538778614343,243.81133194134344,30.9159441552
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(4, 1260, 5730), (1, 5730, None)]}",330.5774711754339,128596.9433536408,1260,1238.9882915980002,1,47.25302304357746,1260,22091.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(5, 1290, 6750), (2, 6750, None)]}",295.26855467250385,128861.7581644082,1290,1242.0894284350002,1,71.83664156970111,1290,26816.858999999997,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(4, 6600, None), (6, 7860, None)]}",57.825321252479114,20758.688303820047,6600,6595.945033447,3,7.665982203969882,6600,8153.834999999999,True,12.135295459730763,15.37131421973076,3.2360187599999963
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(2, 6630, 7290), (1, 7290, None)]}",91.00759406898061,37648.87111977664,6630,6604.054620523,3,5.658224960073008,6630,26518.693999999996,True,31.255143356909258,39.58969364330926,8.334550286399999
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(6, 6660, 7950), (1, 7950, None), (5, 9450, None)]}",88.24903114605627,37828.68182509473,6660,6620.259049546001,3,14.054300707278118,6660,12068.626,True,37.95232489162674,48.07275712522674,10.120432233599999
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(3, 6690, 7650), (2, 7650, None)]}",98.97570184637311,37974.04532555476,6690,6617.2318323340005,3,4.380561259411362,6690,23351.699999999993,True,52.14601870864702,66.05136574864702,13.905347039999993
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(2, 6720, None)]}",293.5168981771201,134375.93410732422,6720,6589.0903166650005,3,,6720,33154.367999999995,True,80.41483915126624,101.85839847286623,21.443559321599995
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(2, 6750, 8760), (1, 8760, None)]}",310.3508838593914,134432.00896396046,6750,6623.473029799001,3,6.114533424595026,6750,62434.399,True,87.75480873070194,111.15565696510194,23.400848234399998
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(6, 6780, None)]}",310.4901833144852,134452.45562385896,6780,6601.037568877,3,,6780,22665.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(4, 6810, None)]}",281.9460745575701,134564.0633689666,6810,6602.788937773,1,,6810,33394.424999999996,True,281.0278405201916,324.1584116401916,43.13057111999999
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(6, 7200, 9210), (2, 9210, None)]}",308.5846884800438,135295.02852262213,7200,7194.814766491001,2,8.686918223226783,7200,14683.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x1145d3b60>: [(2, 7230, None)]}",89.7921856815224,38453.20660838127,7230,7204.477580596002,1,,7230,19260.115999999998,True,64.95841782645067,74.71724792565067,9.758830099199999
