Timestamp,Pool,Total_Tokens,Allocated_Tokens,Utilization_Percent
1763927247.858289,ANSYS,6700,0,0.0
1763927247.858289,ABAQUS,2200,0,0.0
1763927247.858289,LSDYNA,7600,0,0.0
1200.0,ANSYS,6700,378,5.641791044776119
1200.0,ABAQUS,2200,0,0.0
1200.0,LSDYNA,7600,0,0.0
2400.0,ANSYS,6700,804,12.0
2400.0,ABAQUS,2200,0,0.0
2400.0,LSDYNA,7600,0,0.0
3600.0,ANSYS,6700,567,8.46268656716418
3600.0,ABAQUS,2200,0,0.0
3600.0,LSDYNA,7600,0,0.0
4800.0,ANSYS,6700,567,8.46268656716418
4800.0,ABAQUS,2200,0,0.0
4800.0,LSDYNA,7600,0,0.0
6000.0,ANSYS,6700,567,8.46268656716418
6000.0,ABAQUS,2200,0,0.0
6000.0,LSDYNA,7600,0,0.0
7200.0,ANSYS,6700,756,11.283582089552239
7200.0,ABAQUS,2200,55,2.5
7200.0,LSDYNA,7600,1200,15.789473684210526
8400.0,ANSYS,6700,1086,16.208955223880597
8400.0,ABAQUS,2200,269,12.227272727272727
8400.0,LSDYNA,7600,1440,18.947368421052634
9600.0,ANSYS,6700,2281,34.04477611940299
9600.0,ABAQUS,2200,519,23.59090909090909
9600.0,LSDYNA,7600,3456,45.473684210526315
10800.0,ANSYS,6700,2659,39.6865671641791
10800.0,ABAQUS,2200,659,29.954545454545457
10800.0,LSDYNA,7600,3264,42.94736842105264
12000.0,ANSYS,6700,2185,32.61194029850746
12000.0,ABAQUS,2200,684,31.09090909090909
12000.0,LSDYNA,7600,2592,34.10526315789474
13200.0,ANSYS,6700,2848,42.507462686567166
13200.0,ABAQUS,2200,750,34.090909090909086
13200.0,LSDYNA,7600,2256,29.68421052631579
14400.0,ANSYS,6700,2899,43.26865671641791
14400.0,ABAQUS,2200,985,44.77272727272727
14400.0,LSDYNA,7600,2256,29.68421052631579
15600.0,ANSYS,6700,3338,49.82089552238806
15600.0,ABAQUS,2200,893,40.590909090909086
15600.0,LSDYNA,7600,2752,36.21052631578948
16800.0,ANSYS,6700,3668,54.74626865671641
16800.0,ABAQUS,2200,824,37.45454545454546
16800.0,LSDYNA,7600,3056,40.21052631578947
18000.0,ANSYS,6700,4142,61.820895522388064
18000.0,ABAQUS,2200,803,36.5
18000.0,LSDYNA,7600,3296,43.368421052631575
19200.0,ANSYS,6700,4472,66.74626865671642
19200.0,ABAQUS,2200,809,36.77272727272727
19200.0,LSDYNA,7600,2816,37.05263157894737
20400.0,ANSYS,6700,3524,52.59701492537313
20400.0,ABAQUS,2200,941,42.77272727272727
20400.0,LSDYNA,7600,2384,31.36842105263158
21600.0,ANSYS,6700,3130,46.71641791044776
21600.0,ABAQUS,2200,956,43.45454545454545
21600.0,LSDYNA,7600,3120,41.05263157894737
22800.0,ANSYS,6700,3010,44.92537313432835
22800.0,ABAQUS,2200,904,41.090909090909086
22800.0,LSDYNA,7600,3712,48.84210526315789
24000.0,ANSYS,6700,2680,40.0
24000.0,ABAQUS,2200,997,45.31818181818182
24000.0,LSDYNA,7600,3296,43.368421052631575
25200.0,ANSYS,6700,3803,56.76119402985075
25200.0,ABAQUS,2200,830,37.72727272727273
25200.0,LSDYNA,7600,4304,56.631578947368425
26400.0,ANSYS,6700,3688,55.04477611940298
26400.0,ABAQUS,2200,633,28.772727272727273
26400.0,LSDYNA,7600,4096,53.89473684210526
27600.0,ANSYS,6700,3168,47.28358208955224
27600.0,ABAQUS,2200,689,31.318181818181817
27600.0,LSDYNA,7600,3616,47.578947368421055
28800.0,ANSYS,6700,2852,42.56716417910448
28800.0,ABAQUS,2200,901,40.95454545454545
28800.0,LSDYNA,7600,2432,32.0
30000.0,ANSYS,6700,2679,39.985074626865675
30000.0,ABAQUS,2200,1032,46.909090909090914
30000.0,LSDYNA,7600,2432,32.0
31200.0,ANSYS,6700,3438,51.31343283582089
31200.0,ABAQUS,2200,1082,49.18181818181818
31200.0,LSDYNA,7600,1760,23.157894736842106
32400.0,ANSYS,6700,3864,57.67164179104478
32400.0,ABAQUS,2200,929,42.22727272727273
32400.0,LSDYNA,7600,2432,32.0
33600.0,ANSYS,6700,4104,61.253731343283576
33600.0,ABAQUS,2200,929,42.22727272727273
33600.0,LSDYNA,7600,2856,37.57894736842105
34800.0,ANSYS,6700,3937,58.76119402985075
34800.0,ABAQUS,2200,820,37.27272727272727
34800.0,LSDYNA,7600,3448,45.36842105263158
36000.0,ANSYS,6700,4243,63.32835820895523
36000.0,ABAQUS,2200,739,33.59090909090909
36000.0,LSDYNA,7600,3184,41.89473684210526
37200.0,ANSYS,6700,3769,56.25373134328358
37200.0,ABAQUS,2200,829,37.68181818181818
37200.0,LSDYNA,7600,2760,36.31578947368421
38400.0,ANSYS,6700,2760,41.19402985074627
38400.0,ABAQUS,2200,689,31.318181818181817
38400.0,LSDYNA,7600,3592,47.26315789473684
39600.0,ANSYS,6700,2779,41.47761194029851
39600.0,ABAQUS,2200,757,34.409090909090914
39600.0,LSDYNA,7600,3288,43.26315789473684
40800.0,ANSYS,6700,2821,42.1044776119403
40800.0,ABAQUS,2200,792,36.0
40800.0,LSDYNA,7600,4040,53.1578947368421
42000.0,ANSYS,6700,2302,34.35820895522388
42000.0,ABAQUS,2200,671,30.5
42000.0,LSDYNA,7600,4256,56.00000000000001
43200.0,ANSYS,6700,2744,40.95522388059701
43200.0,ABAQUS,2200,612,27.81818181818182
43200.0,LSDYNA,7600,4016,52.84210526315789
44400.0,ANSYS,6700,3125,46.64179104477612
44400.0,ABAQUS,2200,759,34.5
44400.0,LSDYNA,7600,3728,49.05263157894737
45600.0,ANSYS,6700,3285,49.02985074626866
45600.0,ABAQUS,2200,884,40.18181818181818
45600.0,LSDYNA,7600,4352,57.263157894736835
46800.0,ANSYS,6700,3016,45.01492537313433
46800.0,ABAQUS,2200,920,41.81818181818181
46800.0,LSDYNA,7600,4352,57.263157894736835
48000.0,ANSYS,6700,2835,42.3134328358209
48000.0,ABAQUS,2200,901,40.95454545454545
48000.0,LSDYNA,7600,3304,43.473684210526315
49200.0,ANSYS,6700,2736,40.83582089552239
49200.0,ABAQUS,2200,889,40.409090909090914
49200.0,LSDYNA,7600,3312,43.57894736842105
50400.0,ANSYS,6700,2403,35.865671641791046
50400.0,ABAQUS,2200,756,34.36363636363636
50400.0,LSDYNA,7600,2928,38.526315789473685
51600.0,ANSYS,6700,3074,45.88059701492537
51600.0,ABAQUS,2200,809,36.77272727272727
51600.0,LSDYNA,7600,3368,44.315789473684205
52800.0,ANSYS,6700,3095,46.19402985074627
52800.0,ABAQUS,2200,1007,45.77272727272727
52800.0,LSDYNA,7600,3176,41.78947368421053
54000.0,ANSYS,6700,2938,43.850746268656714
54000.0,ABAQUS,2200,1136,51.63636363636363
54000.0,LSDYNA,7600,3280,43.15789473684211
55200.0,ANSYS,6700,2930,43.73134328358209
