,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,52.26499855502318,30,4002.4419999999996,True,60.321110931023185,8.056112375999998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(3, 60, None)]}",309.54978900857253,127508.47378163511,60,23.236112554,1,182.2921007049058,60,22888.17935398863,True,210.0694293428392,27.77732863793337
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(4, 1200.2, None)]}",330.5774711754339,128550.9996524578,1200.2,1193.0445904150001,1,105.04843866453722,1200.2,11137.48,True,121.1706817365372,16.122243071999996
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(5, 1230.2, None)]}",295.26855467250385,128814.11696035518,1230.2,1194.448224382,1,294.1961111111111,1230.2,23590.805,True,339.54341805111113,45.347306939999996
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(2, 6600.999999999999, None)]}",293.5168981771201,134378.07058048723,6600.999999999999,6591.226789828001,3,40.91305194311354,6600.999999999999,20050.143,True,51.822996744713535,10.9099448016
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(4, 6630.999999999999, None)]}",57.825321252479114,20766.671731287046,6630.999999999999,6603.928460914,3,10.548604456612676,6630.999999999999,8364.795,True,13.361513464612678,2.8129090080000014
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(6, 6660.999999999999, None)]}",310.4901833144852,134460.02980353596,6660.999999999999,6608.611748554001,3,144.97091489847134,6660.999999999999,22546.188,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(4, 6691.199999999999, None)]}",281.9460745575701,134583.9821356876,6691.199999999999,6622.707704494001,1,249.67697140466953,6691.199999999999,30309.922999999995,True,287.9959875998695,38.3190161952
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(2, 6721.199999999999, None)]}",91.00759406898061,37672.31649297964,6721.199999999999,6627.499993726001,3,18.774245950262372,6721.199999999999,12892.763999999997,True,23.78061866706237,5.006372716799999
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(3, 7231.399999999999, None)]}",98.97570184637311,38558.40263502076,7231.399999999999,7201.589141800001,3,31.092950034223122,7231.399999999999,14045.419999999996,True,39.38424957022312,8.291299535999999
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(6, 7261.399999999999, None)]}",88.24903114605627,38440.775367083734,7261.399999999999,7232.352591535001,3,45.675728952772076,7261.399999999999,12266.318,True,57.85569739757208,12.179968444800002
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(2, 7291.399999999999, None)]}",310.3508838593914,135045.50249609546,7291.399999999999,7236.966561934001,3,39.734227697923785,7291.399999999999,20353.033999999996,True,50.32982519872378,10.595597500799999
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x130a5b770>: [(6, 7831.5999999999985, None)]}",308.5846884800438,135912.65108761514,7831.5999999999985,7812.437331484001,2,21.81224227769187,7831.5999999999985,12878.569,True,34.09454603609187,12.282303758400003
