,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(3, 1200, 4680), (1, 4680, None), (11, 11640, 13011.072), (1, 13011.072, None)]}",309.54978900857253,128664.2350853831,1200,1178.997416302,1,90.54253616244583,1200,37526.024999999994,True,228.50789641797854,262.12514792997854,33.617251511999996
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(4, 6570, 11040), (1, 11040, None)]}",330.5774711754339,133925.8947259408,6570,6567.939663898,1,47.25302304357746,6570,27401.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(5, 6630, 18915.36), (1, 18915.36, None)]}",295.26855467250385,134221.1249969732,6630,6601.456260999999,1,189.6134008669861,6630,40762.09339823721,True,223.11175113961343,256.8874962859384,33.77574514632501
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(2, 6660, 9660), (1, 9660, None)]}",293.5168981771201,134393.04469133622,6660,6606.2009006769995,3,47.621227469769565,6660,44889.59299999999,True,62.7113742489923,79.4340971697923,16.722722920799995
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(4, 6690, None), (6, 7950, None)]}",57.825321252479114,20770.225084944046,6690,6607.481814571,3,7.665982203969882,6690,8243.835000000001,True,12.13529545973079,15.371314219730793,3.236018760000004
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(6, 7200, None)]}",310.4901833144852,135021.74406938397,7200,7170.326014402,3,,7200,23085.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(4, 7230, 20355.36), (2, 20355.36, None), (6, 29307.504, None)]}",281.9460745575701,135136.02641676462,7230,7174.751985571,1,252.64098197581563,7230,35256.920426889905,True,312.87284437412677,360.73407407289915,47.86122969877236
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(2, 7770, 8430), (1, 8430, None), (3, 10830, None), (8, 11250, None)]}",91.00759406898061,38806.249275453636,7770,7761.432776199999,3,8.213552361396303,7770,13015.742,True,40.44247319187771,51.22693265427771,10.784459462400001
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x11f13f770>: [(3, 7800, 8760), (2, 8760, None), (10, 13041.072, None)]}",98.97570184637311,39135.23933841976,7800,7778.425845198999,3,66.00396075747206,7800,16301.481365149955,True,76.91391950992389,97.42391757838175,20.50999806845786
