,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 1260, 4740), (1, 4740, None), (11, 11700, 13080), (1, 13080, None)]}",309.54978900857253,128719.63608465761,1260,1234.3984155765,1,90.82363677846224,1260,37596.024999999994,True,228.79503004030724,262.4566055203072,33.661575479999996
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 6600, 11070), (1, 11070, None)]}",330.5774711754339,133952.0134144293,6600,6594.0583523865,1,47.25302304357746,6600,27431.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 6630, 12090), (2, 12090, None)]}",295.26855467250385,134230.21360043468,6630,6610.5448644615,1,146.88119552817705,6630,31946.859,True,179.0567335158567,206.2374975366567,27.180764020799998
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 6660, 9660), (1, 9660, None), (5, 18594.288, None)]}",293.5168981771201,134428.94823638673,6660,6642.1044457275,3,50.12333105179101,6660,23800.840999999997,True,70.23135751768191,88.95937211128191,18.728014593599987
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 7200, None), (6, 8460, None)]}",57.825321252479114,21352.289316954546,7200,7189.5460465815,3,7.665982203969882,7200,8753.835000000001,True,12.13529545973079,15.371314219730793,3.236018760000004
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 7230, None)]}",310.4901833144852,135055.67947704048,7230,7204.2614220585,3,,7230,23115.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 7830, 12810), (2, 12810, None), (4, 38669.112, None)]}",281.9460745575701,135779.32583838212,7830,7818.0514071885,1,214.3141647273557,7830,42351.4569640098,True,251.08444706381147,289.1022654226257,38.01781835881424
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 7860, 8520), (1, 8520, None), (3, 10920, None), (8, 11340, None)]}",91.00759406898061,38875.77494504214,7860,7830.9584457885,3,24.09308692676249,7860,13105.742,True,40.44247319187771,51.22693265427771,10.784459462400001
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 8400, 9360), (2, 9360, None), (10, 13620, None)]}",98.97570184637311,39749.97650517426,8400,8393.1630119535,3,29.93383527264431,8400,16881.481365149953,True,76.8693838037865,97.36750590424435,20.498122100457852
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 8430, 9720), (1, 9720, None), (5, 11160, 11820)]}",88.24903114605627,39604.56766504524,8430,8396.1448894965,3,25.76784850558978,8430,19415.282,True,31.53894896950338,39.94917934870338,8.4102303792
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 8460, 10470), (1, 10470, None), (7, 14980.536, None)]}",310.3508838593914,136206.93042648796,8460,8398.394492326499,3,106.39678758840978,8460,24380.116176994314,True,127.3513992181223,161.31114237803345,33.95974315991115
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 8490, 10500), (2, 10500, None)]}",308.5846884800438,136504.40810750163,8490,8404.1943513705,2,8.686918223226783,8490,15973.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 9000, 11010), (1, 11010, None)]}",322.3613792231315,136696.33599623683,9000,8989.1771324265,2,12.570931209933807,9000,40769.176,True,66.86627459119961,81.38236437679961,14.516089785599998
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 9030, 12150), (6, 11250, 12150), (1, 12150, None), (11, 13590, None)]}",89.7921856815224,40265.91767542277,9030,9017.188647637498,1,35.067305498517,9030,15152.527969804285,True,84.26394246702974,97.17432660166115,12.910384134631414
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 9060, 12540), (2, 12540, None)]}",317.6420201174764,136589.77873044115,9060,9020.714574049498,2,53.73726028845214,9060,39088.74,True,83.39766829557786,109.16847018357785,25.770801887999998
lamf-test-1faee22d-4d95-436a-a021-6148365dd51b,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 9090, None), (8, 19024.824, 22047.504)]}",300.8642397517245,136445.8124141746,9090,9030.376057273497,3,76.19811088295688,9090,29987.513000000003,True,100.35206631683018,127.11212092643018,26.7600546096
lamf-test-585c2356-1279-476b-b41a-cbdb8ebd0ee3,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 9600, 12090), (1, 12090, None)]}",290.6639501784463,137159.9413067144,9600,9586.055578333497,2,67.50342928098127,9600,50813.547000000006,True,87.64046960651496,107.38651626971496,19.7460466632
lamf-test-17aa2292-304e-4763-ab73-533f31d66f3d,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 9630, 10920), (2, 10920, None)]}",100.9864715008785,40761.41981947898,9630,9591.687329530496,2,9.484686659917168,9630,15361.408,True,17.236153080475184,23.45514325007518,6.2189901696
lamf-test-17be3ad6-6cd4-4c64-93c6-3fc4d170d157,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 9660, None), (4, 11370, None)]}",64.77903730143166,23590.347576720844,9660,9615.975557305495,2,7.510867224427534,9660,14078.641000000001,True,21.877249113345723,29.856149850945727,7.978900737600004
lamf-test-410c24b3-e037-404b-8fa3-3b9be7b4adaa,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 9690, 11130), (1, 11130, None)]}",105.56808496111117,40779.33062370277,9690,9622.673798578495,3,10.951403148528405,9690,12723.282,True,13.374830025096964,16.941385204296964,3.5665551791999994
lamf-test-dbfc6e86-f385-4c1b-a2d1-36902c12232e,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 9720, None), (10, 46139.112, None)]}",332.81097832014945,137435.98967188754,9720,9635.886079690496,3,126.12095824777548,9720,49165.87892661724,True,166.03456858986516,210.30963222949657,44.27506363963142
lamf-test-ee649544-0852-4484-9313-a2ec39aaf5e5,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 9750, 11340), (2, 11340, None)]}",94.51083597672981,40667.23866082539,9750,9636.886079690496,1,32.197125256673516,9750,17262.888,True,48.789645448323064,56.17390819392306,7.384262745599999
lamf-test-3e8d9edc-8d07-4ff0-a6aa-1b9473f39dae,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 10230, 11160), (1, 11160, None), (11, 11880, None)]}",46.55013787044631,24391.07384346788,10230,10204.195983788495,1,39.76500114077116,10230,13321.064887384675,True,59.63425837533313,68.82628139521182,9.192023019878688
lamf-test-8daeea4f-cbbf-4fb6-b9f3-5857c1ab865e,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 10260, 10860), (2, 10860, None), (8, 13050, None)]}",56.56222725445129,24438.056818581914,10260,10217.667716198495,1,18.1679215149441,10260,13342.504,True,25.864809795421728,29.80117401942173,3.936364224000003
lamf-test-665b3cd3-6953-4941-a220-b425974f248a,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 10290, 23408.04), (1, 23408.04, None)]}",295.24467469152273,137792.60366472777,10290,10218.667716198495,3,59.85872689938398,10290,26395.188,True,64.40226328998402,81.57588159078402,17.1736183008
lamf-test-7b6d3b7a-f2bc-4206-bf5c-c8e1aaff27be,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 10320, 11130), (2, 11130, None)]}",57.77199384513077,24408.51899473896,10320,10231.676786034495,2,2.612883440371161,10320,11831.369000000002,True,4.519533857260072,6.074092390060073,1.554558532800002
lamf-test-e86f1528-c4b7-428d-9220-137c2eee5f81,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 10350, 15441.072), (2, 15441.072, None), (4, 26378.04, None)]}",291.443531643958,138184.67829400356,10350,10245.649801296495,2,95.01472371730925,10350,35548.755117149856,True,108.43679435668712,149.951409123383,41.514614766695885
lamf-test-905b51bb-7f4b-480b-babc-216c95cb3e5c,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 10800, None)]}",76.07511246679637,24931.56029108065,10800,10794.648908250494,3,12.046543463381244,10800,13568.969000000001,True,16.846719902654197,21.3390952082542,4.492375305600001
lamf-test-d53de693-fd3a-47ec-b96e-28dcf292d471,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 10830, 12120), (2, 12120, None)]}",82.04480128359563,41974.30683056071,10830,10811.490566835493,2,11.222715381254687,10830,23644.384000000002,True,36.02707736111756,47.46855366191757,11.441476300800002
lamf-test-d608e81f-e921-488f-9511-ac29f6be8717,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 10860, None)]}",290.8535591080783,138878.72327635798,10860,10844.577735150493,3,,10860,19796.862,True,54.372877024868814,68.87204193366881,14.499164908800001
lamf-test-794e981d-7b48-479b-88a9-08c76168b3f4,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 11400, None)]}",55.43753343799916,25566.20762469837,11400,11388.467608071493,3,3.832991101984941,11400,15408.055,True,12.192729485131949,15.444063701131949,3.251334216
lamf-test-d89dd74a-ca32-43e3-9fdb-057b16e15c3a,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 11430, None)]}",52.589033620058174,25617.715532761504,11430,11409.810898197493,1,27.441799680584076,11430,17669.001999999997,True,33.688428169442524,38.74950659184252,5.061078422399997
lamf-test-9d73df9e-a4e9-43ed-b3cd-731892da568c,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 11460, 12900), (1, 12900, None), (3, 14190, None)]}",116.24356079750007,42535.55950053433,11460,11419.708721715493,3,15.103810175678758,11460,14779.034,True,18.687559510228912,23.67081627182891,4.9832567616
lamf-test-700b88cb-1fe1-443f-85f3-4e83586778d7,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 11490, None)]}",323.88597973304996,138704.49273750317,11490,11426.730118548494,1,113.6549468400639,11490,42953.967,True,169.89441455623998,195.41798458664,25.5235700304
lamf-test-cacf2328-5a7f-4177-ad3a-d6767db7f233,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 12000, 14980.536), (2, 14980.536, None)]}",299.34289693362723,139911.20526617503,12000,11986.714806075493,2,66.53769011907872,12000,39047.486000000004,True,77.3527795308434,102.92041637884341,25.567636848000003
lamf-test-76901c5b-cc70-4a21-8b6a-aa4aa3dedd24,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 12030, 17493.216), (1, 17493.216, None)]}",295.82083300729096,139306.23999314517,12030,12002.480804877494,2,14.85158748669264,12030,23452.907,True,26.944017735338537,33.793029224138536,6.8490114887999995
lamf-test-c0570041-d32e-4e8b-8d2d-a250dfe399fc,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 12060, 15561.072), (1, 15561.072, None), (7, 21537.504, 24038.04)]}",309.1917473885502,139839.96454978257,12060,12007.984738764493,1,132.5760346794433,12060,52323.12899999999,True,195.33886538900296,224.44925153540296,29.110386146399996
lamf-test-ca7252f0-85f2-4005-896c-fb17b2f26952,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 12090, None)]}",304.02222934164064,140009.93221985523,12090,12013.278107016493,1,,12090,27877.425,True,248.53578028747432,286.9560577674743,38.42027748
lamf-test-0ae28a41-e363-4bde-bdce-50f826df3b42,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 12120, 13710), (1, 13710, None), (3, 24728.04, None)]}",87.69850691765791,43292.07049944573,12120,12014.278107016493,3,26.432489162673967,12120,26776.829999999994,True,38.89755874971477,49.270048669714754,10.372489919999989
lamf-test-9da27dae-e6dc-4f47-b706-a6e8a3713464,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 12150, None)]}",296.9549680882063,139780.0233732892,12150,12015.372152020493,3,,12150,17125.19,True,45.404426192105845,57.51204857610584,12.107622383999997
lamf-test-50c28631-c9b3-47d9-9e36-b5f64438ea4d,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(6, 12180, 12990), (2, 12990, None)]}",57.792712238435485,25916.423415547826,12180,12025.682691190492,3,7.392197125256673,12180,17454.572,True,20.973677085709937,26.566553892109937,5.5928768064
lamf-test-6ea3ccb6-5ec7-474a-bd76-4c0b7e74a8fd,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 12210, 13710), (2, 13710, None)]}",318.43627200467716,139528.03924101265,12210,12032.297075653492,3,9.126169290440338,12210,25613.743,True,45.33802722640504,57.42794354800504,12.089916321599999
lamf-test-f6a7b87b-3fe2-4927-871e-a0cac1bfa236,"{<resource_manager.instance.CloudReservedInstance object at 0x113e9c4d0>: [(3, 12240, 14100), (2, 14100, None)]}",80.84812600328213,43339.40726231925,12240,12033.297075653492,3,8.487337440109513,12240,25287.630947136233,True,42.520742100954386,73.05907019425763,30.53832809330324
lamf-test-01aed4d0-4ac3-4934-b29d-300b9eb1cf38,"{<resource_manager.instance.CloudReservedInstance object at 0x113e9c4d0>: [(3, 12600, None)], <resource_manager.instance.CloudReservedInstance object at 0x113e91450>: [(3, 12600, None)]}",48.38806555130056,26953.35727716056,12600,12589.766046335491,3,,12600,14365.117322501726,True,12.081569626979647,19.64121409579004,7.559644468810394
lamf-test-f035cec5-13b9-4feb-9d16-93fce26c2cc2,"{<resource_manager.instance.CloudReservedInstance object at 0x113e91450>: [(3, 12660, None)], <resource_manager.instance.CloudReservedInstance object at 0x113e9c4d0>: [(1, 14220, None)], <resource_manager.instance.CloudReservedInstance object at 0x113ca22c0>: [(1, 14220, None)], <resource_manager.instance.CloudReservedInstance object at 0x113c7bcb0>: [(1, 14220, None)]}",59.50673849065216,26836.990779041284,12660,12629.981446772492,2,3.7559945875695067,12660,20487.274617222887,True,54.99532464856773,77.91791872436956,22.922594075801822
lamf-test-7dc86417-03bf-4f7d-b2cc-4f303d7c708b,"{<resource_manager.instance.CloudReservedInstance object at 0x113e911d0>: [(4, 12690, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x113e91310>: [(1, 17953.752, None)]}",122.20824587768153,43970.53271034591,12690,12631.874838788492,2,12.058947776890143,12690,22818.51884508652,True,29.41263017154597,50.0906340798418,20.67800390829583
lamf-test-6e11c3c3-b9bf-4aa2-897f-6c03a891a9cd,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 13200, 19885.896), (1, 19885.896, None)]}",323.10613238146993,140831.84534742695,13200,13197.251588282492,3,50.84718229523158,13200,44885.91122124289,True,88.87291082400623,112.57191408574235,23.699003261736117
lamf-test-c5a6ffed-1196-4516-a2cc-67f21c8eb5f5,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 13230, None)]}",321.906162634098,140921.59615080632,13230,13222.245239948492,2,,13230,24362.698,True,30.263902856838936,39.294747474438935,9.0308446176
lamf-test-6718dd63-82fd-49d3-b154-c2385c7724e4,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 13260, 14310), (2, 14310, None), (8, 17493.216, None)]}",53.92864783453742,27340.63788148879,13260,13237.878739727492,1,28.287956194387405,13260,17715.637,True,34.14069526199707,39.32857965719706,5.187884395199994
lamf-test-93fc33e5-0604-48d1-8efe-1dfc9145e379,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 13290, None)]}",318.63019504491797,140961.4208049015,13290,13246.189761659492,1,,13290,20956.235,True,100.86384173701423,116.41096631701423,15.54712458
lamf-test-561c40aa-4fd2-4142-aa20-b41c53e185e4,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 13320, None)]}",92.22367706149063,44524.44495560561,13320,13247.189761659492,2,,13320,21814.778000000002,True,23.09279710833911,29.98376102193911,6.890963913600001
lamf-test-d81c27cf-4838-43c5-ac8d-f0f7d5a86a71,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 13800, 22958.04), (1, 22958.04, None), (11, 44309.112, None)]}",313.16578296695053,141501.46301396217,13800,13790.362382115492,3,118.31049053159937,13800,47953.57543395552,True,154.71411241534145,195.97044374028974,41.256331324948306
lamf-test-92b10550-cff6-47f7-a077-4b4db1587046,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(4, 13830, 15441.072), (1, 15441.072, None)]}",81.64667311738593,44925.56058462219,13830,13793.425978314492,2,16.75538249319236,13830,26488.575999999997,True,28.283572199697023,35.378243034897025,7.094670835199999
lamf-test-29b14cf4-c2e0-462e-a5b2-16a34ab23f1f,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 13860, None)]}",89.42960233211319,44884.33164087845,13860,13803.921339474491,3,5.357280401551448,13860,22504.456,True,26.2969229599209,33.309305667120896,7.012382707199999
lamf-test-0ee3ab93-6383-46f5-aeca-265dafdbd84c,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 13890, 14980.536), (1, 14980.536, None)]}",39.66592451958817,27950.48033753073,13890,13821.575675049491,3,11.460679899612138,13890,17990.754999999997,True,12.872308160316368,16.304859994716367,3.432551834399999
lamf-test-3484ce7d-9fee-4f95-9c2d-f871cc58413f,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 13920, 15441.072), (2, 15441.072, None)]}",280.48808000057255,141559.50473954962,13920,13829.801295411491,3,62.78534337211955,13920,44719.157999999996,True,96.00637006616469,121.60759383896469,25.601223772799997
lamf-test-0ab21652-7e84-40ef-afc1-d04cb7c18425,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 13950, None)]}",99.9394489602227,45103.521248332996,13950,13834.85493016849,3,,13950,17965.172000000002,True,12.21437980074531,15.471487327145311,3.257107526400002
lamf-test-107c896d-ee0f-4ca2-89f1-19c67b8002a2,"{<resource_manager.instance.CloudReservedInstance object at 0x113e911d0>: [(2, 13980, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x113e91310>: [(1, 17953.752, None)]}",98.1671155759394,45067.73557229872,13980,13840.10629055149,3,4.029459274469541,13980,20047.911047119684,True,7.2147342719897845,13.977332580160368,6.762598308170583
lamf-test-34f82a8b-288c-437f-910d-553d4a2c7dfc,"{<resource_manager.instance.CloudReservedInstance object at 0x113ca22c0>: [(2, 14010, None)]}",332.1651620956545,141642.0472705835,14010,13847.67126080149,1,69.05094227697924,14010,41214.67839067303,True,146.89574612044908,178.82315667974294,31.92741055929386
lamf-test-aa879c60-c521-40a2-972a-cf0714098824,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 14400, None), (6, 15561.072, None)]}",56.99333448866139,28613.48016251641,14400,14396.10598478149,2,16.759250436558233,14400,18350.058,True,22.791691982110976,32.78325536131098,9.991563379200004
lamf-test-cfb32c98-2421-4b31-9da7-090b5212bb9a,"{<resource_manager.instance.CloudReservedInstance object at 0x113e9c4d0>: [(3, 14430, None)], <resource_manager.instance.CloudReservedInstance object at 0x113e91450>: [(3, 14430, 32748.576)], <resource_manager.instance.CloudOnDemandInstance object at 0x113e91310>: [(3, 51059.112, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x113e91810>: [(2, 51059.112, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x113ca2780>: [(8, 51059.112, None)]}",311.65623815536327,141922.21228635585,14430,14412.24701710249,1,367.72833401779604,14430,141937.61228635587,False,3505.5212559134206,,
lamf-test-2e0bd3ff-93cb-46df-ab43-ee2f13d4c7e1,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 14460, None)]}",316.2487464140096,142118.76978476046,14460,14415.493750734491,1,,14460,23899.770999999997,True,75.3803296828656,86.86664303566559,11.486313352799996
lamf-test-75f66efa-1a77-47ea-a0c6-c0317f11e7c2,"{<resource_manager.instance.CloudReservedInstance object at 0x113ca22c0>: [(3, 14490, None)], <resource_manager.instance.CloudReservedInstance object at 0x113c7bcb0>: [(2, 14490, 32538.576)]}",323.850834844211,142478.30892728263,14490,14422.97669321149,3,118.96037113088447,14490,45664.91262476595,True,178.85695623134512,259.8138550207831,80.95689878943799
lamf-test-c1ff5343-c068-4179-8505-1de35f1c5237,"{<resource_manager.instance.CloudReservedInstance object at 0x113c7bcb0>: [(3, 14520, None), (4, 91589.112, None)], <resource_manager.instance.CloudReservedInstance object at 0x113ca2520>: [(1, 14520, 29028.576)], <resource_manager.instance.CloudReservedInstance object at 0x113e9c4d0>: [(1, 63509.112, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x113ca2780>: [(3, 91589.112, None)], <resource_manager.instance.CloudReservedInstance object at 0x113ca22c0>: [(1, 91589.112, None)]}",328.6266875432299,142099.817369358,14520,14425.06645398649,2,288.45791938595346,14520,102093.76753030499,True,425.7715253041952,780.348667609552,354.5771423053567
lamf-test-c8383b87-eaaf-4727-8a38-364a265a9c1b,"{<resource_manager.instance.CloudOnDemandInstance object at 0x113ca2780>: [(2, 14550, None)], <resource_manager.instance.CloudReservedInstance object at 0x113e91450>: [(2, 31488.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x113e911d0>: [(2, 31488.576, None)]}",87.74670802746411,45441.21260891879,14550,14426.06645398649,2,86.0220224230262,14950.536,39715.56418745303,True,99.17229056759085,223.55025677318702,124.37796620559615
lamf-test-a5bf6748-f8d5-4a59-badc-d9816f45493a,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(2, 14980.536, None), (8, 20806.968, None)]}",54.40376906069801,28593.242810298056,14980.536,14436.85320420149,2,15.838979198930737,14980.536,21443.340999999997,True,20.67425428755403,27.981784813954015,7.307530526399983
lamf-test-9d2ced27-20c6-49c1-84d1-76444fddb91f,"{<resource_manager.instance.CloudOnDemandInstance object at 0x113ca2780>: [(3, 15010.536, 36719.112), (2, 36719.112, None)]}",313.4023701696379,142107.20403946147,15010.536,14444.291258092491,2,70.0271342523936,15411.072,36728.39391038983,False,70.05236684510056,,
lamf-test-6323d458-f602-48c5-98a5-f5c1a1584292,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(5, 15441.072, None)]}",313.6595923894348,142412.82155265135,15441.072,14445.502091908491,1,,15441.072,23387.516,True,104.55052186478058,120.66591029678058,16.115388432
lamf-test-48feb4fc-2742-45dc-808f-e652fe900563,"{<resource_manager.instance.OnPremInstance object at 0x113c7b770>: [(3, 15471.072, None)]}",41.254966979320166,28413.32714579934,15471.072,14448.395592577492,1,,15471.072,19006.849,True,28.234587040839596,32.53692049443959,4.302333453599998
