,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(5, 30, 390), (2, 390, None), (3, 3840, None), (1, 5580, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,46.65525895505362,30,6281.701999999999,True,58.022094912160604,66.7871968993606,8.765101987199998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(3, 1260, 4740), (1, 4740, None), (2, 42507.504, None)]}",309.54978900857253,128716.92933392811,1260,1231.691664847,1,134.06324800365047,1260,53420.845,True,223.7005457449236,256.53286269612363,32.8323169512
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(4, 6600, 11070), (1, 11070, None)]}",330.5774711754339,133954.0404484648,6600,6596.085386422001,1,47.25302304357746,6600,27431.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(5, 6630, 12090), (2, 12090, None)]}",295.26855467250385,134245.39654416317,6630,6625.72780819,1,71.83664156970111,6630,32156.859,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(2, 6660, 9660), (1, 9660, None), (4, 34977.504, None)]}",293.5168981771201,134419.55369349223,6660,6632.709902833,3,47.63480720967374,6660,36976.248999999996,True,62.83554490835801,79.591379390758,16.75583448239999
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(4, 6690, None), (1, 7950, None)]}",57.825321252479114,20800.586559867046,6690,6637.843289494001,3,7.665982203969882,6690,8423.795,True,11.269260019773366,14.274340279773366,3.00508026
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(6, 7200, None)]}",310.4901833144852,135050.33443683299,7200,7198.916381851001,3,,7200,23085.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(4, 7230, 12210), (2, 12210, None), (4, 24126.432, None)]}",281.9460745575701,135176.3450767006,7230,7215.070645507,1,233.10512069358884,7230,33697.90396400979,True,269.85290017811667,310.8921959881309,41.039295810014224
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(2, 7800, 8460), (1, 8460, None), (1, 10860, None), (4, 15943.752, None)]}",91.00759406898061,38836.35605676364,7800,7791.53955751,3,21.123285420944555,7800,17061.746,True,31.326287930641097,39.6798097514411,8.353521820799997
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x111c77770>: [(3, 7830, 8790), (2, 8790, None), (2, 22825.896, None)]}",98.97570184637311,39171.92856845476,7830,7815.115075234,3,47.07854893908282,7830,23472.187999999995,True,51.01066240778762,64.61325338378761,13.60259097599999
