Timestamp,Pool,Total_Tokens,Allocated_Tokens,Utilization_Percent
1763741033.009556,ANSYS,6700,0,0.0
1763741033.009556,ABAQUS,2200,0,0.0
1763741033.009556,LSDYNA,7600,0,0.0
1200.0,ANSYS,6700,378,5.641791044776119
1200.0,ABAQUS,2200,0,0.0
1200.0,LSDYNA,7600,0,0.0
2400.0,ANSYS,6700,804,12.0
2400.0,ABAQUS,2200,0,0.0
2400.0,LSDYNA,7600,0,0.0
3600.0,ANSYS,6700,804,12.0
3600.0,ABAQUS,2200,0,0.0
3600.0,LSDYNA,7600,0,0.0
4800.0,ANSYS,6700,945,14.1044776119403
4800.0,ABAQUS,2200,0,0.0
4800.0,LSDYNA,7600,0,0.0
6000.0,ANSYS,6700,990,14.776119402985074
6000.0,ABAQUS,2200,0,0.0
6000.0,LSDYNA,7600,0,0.0
7200.0,ANSYS,6700,756,11.283582089552239
7200.0,ABAQUS,2200,0,0.0
7200.0,LSDYNA,7600,816,10.73684210526316
8400.0,ANSYS,6700,849,12.671641791044777
8400.0,ABAQUS,2200,183,8.318181818181818
8400.0,LSDYNA,7600,1344,17.684210526315788
9600.0,ANSYS,6700,1650,24.62686567164179
9600.0,ABAQUS,2200,458,20.81818181818182
9600.0,LSDYNA,7600,2352,30.94736842105263
10800.0,ANSYS,6700,2808,41.91044776119403
10800.0,ABAQUS,2200,661,30.045454545454547
10800.0,LSDYNA,7600,4800,63.1578947368421
12000.0,ANSYS,6700,3561,53.14925373134328
12000.0,ABAQUS,2200,885,40.22727272727273
12000.0,LSDYNA,7600,4512,59.36842105263158
13200.0,ANSYS,6700,3327,49.656716417910445
13200.0,ABAQUS,2200,1093,49.68181818181818
13200.0,LSDYNA,7600,4488,59.05263157894737
14400.0,ANSYS,6700,3337,49.80597014925373
14400.0,ABAQUS,2200,1169,53.13636363636364
14400.0,LSDYNA,7600,4008,52.73684210526316
15600.0,ANSYS,6700,3766,56.208955223880594
15600.0,ABAQUS,2200,1191,54.13636363636364
15600.0,LSDYNA,7600,3480,45.78947368421053
16800.0,ANSYS,6700,3388,50.56716417910447
16800.0,ABAQUS,2200,1121,50.95454545454545
