,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(5, 30, 390), (2, 390, None), (3, 3840, None), (1, 5580, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,46.65525895505362,30,6281.701999999999,True,58.022094912160604,66.7871968993606,8.765101987199998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(3, 60, 3540), (1, 3540, None), (2, 10500, None), (1, 15474.288, None), (1, 19887.504, None)]}",309.54978900857253,127518.3519297431,60,33.114260662,1,136.8970586356377,60,25350.506,True,212.51241828275917,243.86154161555916,31.3491233328
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(4, 1230, 5700), (1, 5700, None)]}",330.5774711754339,128564.75080669181,1230,1206.7957446490002,1,47.25302304357746,1230,22061.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(5, 1260, 6720), (2, 6720, None), (2, 20637.504, None)]}",295.26855467250385,128835.19029044369,1260,1215.5215544705002,1,146.9862943189596,1260,23625.605,True,179.25569442543159,206.4663487326316,27.2106543072
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(2, 6630, 9630), (1, 9630, None), (2, 18556.968, None), (1, 24018.576, None)]}",293.5168981771201,134395.94676623022,6630,6609.102975571001,3,47.62611909650924,6630,27997.486999999997,True,71.83426268157271,90.9897107231727,19.155448041599996
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(4, 6660, None), (1, 7920, None)]}",57.825321252479114,20773.311035640043,6660,6610.567765267,3,7.665982203969882,6660,8393.795,True,11.269260019773366,14.274340279773366,3.00508026
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(6, 6690, None)]}",310.4901833144852,134486.364498561,6690,6634.9464435790005,3,,6690,22575.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(4, 6720, 19827.504), (2, 19827.504, None)]}",281.9460745575701,134597.2208747726,6720,6635.9464435790005,1,213.8469340634269,6720,42213.739,True,259.4391771997871,298.86450552138706,39.425328321600006
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(2, 6750, 7410), (1, 7410, None), (1, 9810, None), (2, 10470, None), (2, 13452.144, None)]}",91.00759406898061,37701.36222045764,6750,6656.545721204,3,25.809682865617155,6750,14570.343999999997,True,36.01456536618751,45.61827131178751,9.603705945599994
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(3, 7230, 8190), (2, 8190, None), (1, 12501.072, None), (1, 18106.968, None)]}",98.97570184637311,38572.59146484476,7230,7215.777971624,3,43.075263518138264,7230,19392.25,True,50.89506426344207,64.46682963944207,13.571765375999998
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(6, 7260, 8550), (1, 8550, None), (1, 9990, None), (1, 11280, None)]}",88.24903114605627,38430.123649563735,7260,7221.700874015,3,17.88729180926306,7260,13823.698000000002,True,29.49440109514032,37.35942882154032,7.865027726400004
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(2, 7290, 9300), (1, 9300, None)]}",310.3508838593914,135059.64489493746,7290,7251.1089607760005,3,81.07842117271275,7290,62564.399,True,87.13118716252185,110.36573939692185,23.2345522344
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(6, 7830, 9840), (2, 9840, None)]}",308.5846884800438,135912.40309379515,7830,7812.189337664,2,8.686918223226783,7830,15313.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(3, 7860, 9870), (1, 9870, None), (1, 12931.608, None)]}",322.3613792231315,135530.65877095534,7860,7823.499907145,2,12.695936087327379,7860,26318.533,True,67.02105354940855,81.56808331420855,14.547029764799998
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(2, 7890, None), (2, 10110, None)]}",89.7921856815224,39093.34401584227,7890,7844.614988057,1,27.53821583390372,7890,16215.16,True,77.91867974750932,89.62455533150931,11.705875584000001
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(3, 7920, 11400), (2, 11400, None), (1, 21867.504, None), (1, 24378.576, None)]}",317.6420201174764,135428.34535198964,7920,7859.2811955980005,2,51.602644435137236,7920,29845.395999999997,True,88.64878333932819,113.2993277617282,24.650544422399996
lamf-test-1faee22d-4d95-436a-a021-6148365dd51b,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(2, 8430, None)]}",300.8642397517245,135822.57172289313,8430,8407.135365992,3,80.03869495779146,8430,42682.921,True,104.19931857935964,131.98528809455965,27.7859695152
lamf-test-585c2356-1279-476b-b41a-cbdb8ebd0ee3,"{<resource_manager.instance.OnPremInstance object at 0x138857770>: [(4, 8460, 10950), (1, 10950, None)]}",290.6639501784463,135983.7503672059,8460,8409.864638825,2,67.52806989958711,8460,49683.547000000006,True,87.66075997097957,107.41086263417958,19.750102663200003
