,instances,budget,deadline,sched_start_time,submit_time,exec_start_time,finish_time,complete,cost
lamf-test-f9efe039-70ce-49b9-a1a8-bee3de1d2b34,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 27556.968, 29078.04), (2, 29078.04, None), (1, 38028.576, None), (-1, 44499.648, None), (0, 48489.648, None)]}",307.9037058422363,142801.93986485052,27556.968,15659.4884758105,27556.968,51480.90000000001,True,23.882600851200007
lamf-test-8f4c62d4-1881-4ae7-91f8-3b9d5e4e648b,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 27856.968, None), (-4, 28898.04, None)]}",53.33256697567134,29789.54194600621,27856.968,15661.4868489325,27856.968,29804.941946006213,False,
lamf-test-920c97be-abc7-45c8-bf90-73719c07896c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 27886.968, None), (3, 30308.04, None)]}",49.27955402462038,30416.82232611625,27886.968,16211.8167373315,27886.968,30432.22232611625,False,
lamf-test-915cb3ce-20ce-43ae-8b31-7f523a6333eb,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(2, 28036.968, None)]}",71.69092063889612,30254.659416082966,28036.968,16217.312101256499,28437.504,30270.059416082968,False,
lamf-test-eb592d2c-c121-4645-b005-4e7f00d8eb14,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(5, 28467.504, None)]}",65.43723826831173,30556.891827010317,28467.504,16223.0787590485,28868.04,30572.29182701032,False,
lamf-test-821bad57-9b5b-4590-ab6a-b75593f800f8,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 28898.04, 33378.576), (1, 33378.576, None), (0, 38358.576, None), (2, 42849.648, None), (-1, 53769.648, None), (3, 56769.648, None)]}",293.93899056747387,144087.23207756502,28898.04,16226.8896992875,28898.04,67683.242,True,48.96451304159999
lamf-test-2ec8c349-ada1-458e-a7a4-ab9b6322b2cf,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 28928.04, None), (-2, 29528.04, None)]}",57.00450481534605,30401.474946402643,28928.04,16245.2913509155,28928.04,29885.844,True,1.2636906047999998
lamf-test-3d742955-a0c8-4cdc-8c38-f5e5804b4cff,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 29108.04, None), (-2, 34098.576, None)]}",303.65987588610506,144090.99694233492,29108.04,16251.508350800501,29108.04,46003.246,True,17.7537139104
lamf-test-b18ea74a-e7ea-41d7-821c-d4f1a5e50746,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 29138.04, None), (2, 31758.576, None), (-4, 33528.576, None), (1, 35298.576, None)]}",93.66823018165961,47740.75870384654,29138.04,16822.7264205655,29138.04,37528.218,True,12.707881991999999
lamf-test-cf4eee4f-df46-4434-9c29-6bf0f44daf4d,"{<resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(1, 29228.04, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265090>: [(1, 29228.04, None)], <resource_manager.instance.CloudReservedInstance object at 0x1140823f0>: [(3, 29228.04, None)], <resource_manager.instance.CloudReservedInstance object at 0x11406be00>: [(1, 29228.04, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-1, 30548.04, None)]}",53.667029478259835,30931.284832936813,29228.04,16831.3026533365,29228.04,30946.684832936815,False,
lamf-test-7c801ce0-8eb2-4e0d-9312-eaf55e74d22a,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 29258.04, None), (0, 33738.576, None), (0, 53589.648, None), (2, 59570.184, None)]}",282.54429039316733,144543.24224584128,29258.04,16835.470451507503,29258.04,65034.288,True,33.4541735424
lamf-test-4d1918b0-1458-45e2-b527-a49166860d07,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 29348.04, None), (-3, 32838.576, None), (2, 33978.576, None)]}",99.90881249240506,47975.389836753486,29348.04,16840.321042100502,29348.04,35567.9,True,13.104869481600002
lamf-test-4fd50982-b738-4cdf-bdb5-50cd3dff6874,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 29438.04, None), (2, 29918.04, None)]}",66.98837614575113,31082.60389731769,29438.04,16847.9655891145,29438.04,31098.003897317692,False,
lamf-test-308f236e-0576-4952-874f-b146870f6d77,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 29708.04, None)]}",296.126707886245,144384.47111632614,29708.04,16849.5984404605,29708.04,42126.76499999999,True,15.11110457999999
lamf-test-17fee575-0b26-45f7-83d5-67d080c53e61,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 30488.04, 35958.576), (2, 35958.576, None)]}",339.37001802300927,144687.51825209378,30488.04,16865.4822299575,30488.04,50834.709,True,23.1617660976
lamf-test-c8945c61-1ea7-4681-928a-edc22713889d,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(5, 30608.04, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-3, 103121.256, None)]}",305.7727422550137,144698.66055546462,30608.04,16871.1334487575,31008.576,124114.6630744894,True,726.7547554532392
lamf-test-416bbbfd-81e6-4f7c-9a56-8c0e7175f623,"{<resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(1, 31038.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265090>: [(1, 31038.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x1140823f0>: [(1, 31038.576, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x114082520>: [(1, 44799.648, None)]}",318.1012839054559,145077.98534463232,31038.576,17420.3119211725,31038.576,64679.64434705238,True,71.57420281354153
lamf-test-3e7fd149-2562-452d-b778-aa63ebe3ca13,"{<resource_manager.instance.CloudReservedInstance object at 0x1140823f0>: [(2, 31068.576, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x114082520>: [(2, 45279.648, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(1, 45279.648, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-4, 79361.256, None)]}",306.14407437283273,145132.6103276524,31068.576,17424.276621767498,31068.576,85057.13278134605,True,214.17737283097978
lamf-test-e18205c9-e6f7-4d1b-94fe-6bdf96998c05,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 31398.576, None), (-2, 32838.576, None), (-1, 34278.576, None), (1, 35238.576, None)]}",110.9772195614234,48644.787739606574,31398.576,17425.797304112497,31398.576,36198.416,True,8.566012415999994
lamf-test-55230e23-b521-4f16-a8cb-73a7c6580475,"{<resource_manager.instance.CloudReservedInstance object at 0x11406be00>: [(1, 31428.576, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(3, 31428.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-3, 68160.72, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(1, 83921.256, None)]}",312.3489385286271,144999.04303132664,31428.576,17433.394331831496,31428.576,145014.44303132666,False,
lamf-test-56207b5b-5fb7-4cc8-b917-b36e1b064de2,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 32358.576, 39318.576), (1, 39318.576, None), (3, 49239.648, None)]}",317.0752713451876,145167.25875013403,32358.576,17451.296568551497,32358.576,51240.018000000004,True,21.3842670912
lamf-test-2148cf4d-7170-4032-92ad-bc67bc5cec9e,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 32388.576, None), (-1, 40449.648, None), (3, 53859.648, None)]}",290.5571510371029,144894.84957357083,32388.576,17453.2554425875,32388.576,58830.853,True,30.768508149600006
lamf-test-6f91592c-afdd-4bec-8b7a-080c324249f5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 32718.576, 33678.576), (2, 33678.576, None), (3, 37008.576, None), (-1, 37968.576, None), (1, 40449.648, None)]}",112.19170754417485,48608.27180758322,32718.576,17462.9563621885,32718.576,41728.004,True,13.2128531808
lamf-test-58f4bde2-1252-4878-b4ed-54f9ec3d6ddb,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 32928.576, None), (-1, 37398.576, None), (0, 41889.648, None), (0, 47859.648, None), (2, 53829.648, None)]}",306.6623561408906,145847.04904585687,32928.576,18011.9052816505,32928.576,56324.598999999995,True,22.81579010879999
lamf-test-9fd69545-924f-4ce5-9308-d2123ccec4dc,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 33378.576, None)]}",61.631240803228884,32137.653931812143,33378.576,18015.725910551,33378.576,33393.975999999995,False,
lamf-test-927fb6c3-ba3c-488b-96a5-466be1c02fa9,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 33498.576, 37998.576), (1, 37998.576, None), (0, 47919.648, None), (5, 52389.648, None)]}",330.8093779162473,145579.53221238614,33498.576,18016.725910551,33498.576,56864.59899999999,True,27.678459556799965
lamf-test-1e5c4d41-c6bb-47f9-a0f9-f492c659a647,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 33558.576, 36048.576), (1, 36048.576, None)]}",295.19389174920065,145828.74114002447,33558.576,18029.440510458,33558.576,49438.364,True,11.490562012800002
lamf-test-5fc71200-6539-46cf-9073-1ac0b6be235f,"{<resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 33588.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(3, 33588.576, 47349.648)], <resource_manager.instance.CloudReservedInstance object at 0x114265090>: [(2, 113711.256, None)]}",298.6298021940167,145500.92792720444,33588.576,18030.440510458,33588.576,132026.75273997048,True,243.6754791157997
lamf-test-d81a676f-ccce-4b38-95bc-838588f989f1,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 33648.576, None), (-1, 35388.576, None), (2, 36048.576, None), (-1, 36558.576, None), (1, 37368.576, None)]}",93.67827368323229,49090.81936370037,33648.576,18040.509975013,33648.576,39273.005999999994,True,7.555403231999989
lamf-test-bff6c6c8-6ce7-4a14-8d30-c8d69887c972,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 33678.576, None)]}",62.55972404682857,32076.636771539725,33678.576,18042.06261868,33678.576,33693.975999999995,False,
lamf-test-8aea85bd-3d6c-4aba-b7de-dd2346b0e93e,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 35598.576, 44259.648), (1, 44259.648, None), (3, 55179.648, None), (1, 58160.184, None)]}",302.51103083949494,145678.3528066901,35598.576,18044.684335864,35598.576,61150.435,True,36.4065874536
lamf-test-f3f23406-4146-4e8a-b0d6-831939b9a4ea,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 35958.576, None)]}",57.3172776265575,32079.079450168247,35958.576,18045.751200748,35958.576,35973.975999999995,False,
lamf-test-232b6ce2-ea24-476c-b62f-210ae1decc5b,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 35988.576, 40959.648), (1, 40959.648, None), (3, 55839.648, None)]}",311.1617610976437,145779.0394802938,35988.576,18049.457361307,35988.576,59819.408,True,20.557157836800002
lamf-test-28862540-93f6-42de-8ec4-72cbed9815ad,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 36048.576, None), (-5, 40539.648, None), (2, 50949.648, None), (-1, 54939.648, None)]}",315.0001679546882,145470.19108610216,36048.576,18050.651048476,36048.576,57433.763000000006,True,22.03002690720001
lamf-test-5c2155b4-aa4a-428b-9192-860339f49ef5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 36078.576, None), (3, 50199.648, None)]}",326.1375748222798,145833.02910593853,36078.576,18058.3195313105,36078.576,58146.272000000004,True,27.57076707840001
lamf-test-8d46ff55-9a1d-4004-b52e-0bb94df560fe,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 36198.576, None), (-1, 40689.648, None), (1, 51609.648, None)]}",314.6188735020299,146290.84290953,36198.576,18614.992422106,36198.576,55587.527,True,19.163323576800003
lamf-test-b036c054-ee21-47f6-aca9-95247c096cfe,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 36318.576, None)]}",40.69689972228568,32855.291018347016,36318.576,18617.913703078,36318.576,36333.975999999995,False,
lamf-test-12047e13-b691-4e4d-bcc8-16e2900e16aa,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 36438.576, 41409.648), (2, 41409.648, None), (4, 53319.648, None), (-4, 56319.648, None), (1, 60320.184, None)]}",306.19560311302496,146033.60529973116,36438.576,18630.396539293,36438.576,65289.598,True,32.30301016799999
lamf-test-e050ad2a-f776-4985-ad86-c1f9e8bbb5cd,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 36468.576, None), (-1, 38478.576, None), (2, 51879.648, None), (1, 55869.648, None), (-2, 58850.184, None), (3, 62840.184, None)]}",326.0139069441622,146122.42798847056,36468.576,18631.396539293,36468.576,66820.225,True,40.37548039200002
lamf-test-5a75690c-b8ed-48d0-b610-f947c287d86c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 36918.576, None)]}",56.45454017440447,32787.12559595237,36918.576,18635.082939767,36918.576,36933.975999999995,False,
lamf-test-62ab7363-ee6e-4e41-9bd6-da86db171176,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 37398.576, None), (-5, 40449.648, None), (1, 43449.648, None), (0, 56859.648, None)]}",317.6880653321237,146533.22098077845,37398.576,18660.516963962,37398.576,70248.56999999999,True,30.3811743456
lamf-test-e000b273-6e93-45bd-85e3-de8e007da692,"{<resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 37428.576, None), (-1, 55809.648, None), (2, 81611.256, None), (-5, 86891.256, None)], <resource_manager.instance.CloudReservedInstance object at 0x11406be00>: [(1, 37428.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x1140823f0>: [(2, 81611.256, None)]}",284.69120725614476,147146.26614967827,37428.576,19215.474952567998,37428.576,91860.82037566896,True,126.14149652510677
lamf-test-62c9483c-2445-4359-99d9-4d8c66a14529,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 37578.576, 42069.648), (2, 42069.648, None)]}",345.02192360533996,146941.77322461203,37578.576,19216.474952567998,37578.576,49021.48299999999,True,11.104064961599994
lamf-test-1f9296c3-4641-4962-ac2a-3bdd3909621e,"{<resource_manager.instance.CloudReservedInstance object at 0x11406be00>: [(1, 37608.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x114082650>: [(1, 37608.576, None)]}",333.675220822951,147053.4047900101,37608.576,19220.772427601998,37608.576,59916.75741220168,True,40.48488762686361
lamf-test-9673f22e-b964-4aa7-bb78-d1e21e110802,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 37998.576, None)]}",52.254300807909324,33380.59975092915,37998.576,19225.969906895996,37998.576,38013.975999999995,False,
lamf-test-5f1a507d-a26f-433c-85e6-51ac89f0d432,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 38028.576, None)]}",64.02975273459877,33504.86192895662,38028.576,19229.087548358995,38028.576,38043.975999999995,False,
lamf-test-b2a69e4a-f75e-4751-ad43-b2adf397fd45,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 38118.576, 38628.576), (2, 38628.576, None), (1, 41019.648, None), (-1, 41529.648, None)]}",99.34731245959347,50513.18556474468,38118.576,19234.289216054996,38118.576,42963.416000000005,True,4.7575582080000025
lamf-test-396956b2-43cb-496d-8f0c-0ee7a61c67dd,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 38148.576, None), (2, 40539.648, None)]}",82.48316532935924,50457.24520128161,38148.576,19237.558010696997,38148.576,41819.07,True,4.015371859199998
lamf-test-2b83bd20-9a87-454f-8bc9-f6503da1f9d0,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 38418.576, None), (3, 43869.648, None), (-3, 44379.648, None), (-1, 45969.648, None), (2, 47109.648, None)]}",93.14423892083788,50339.49378715255,38418.576,19244.604244197,38418.576,47915.399999999994,True,12.04073245439999
lamf-test-33fae0e0-9739-4c13-8834-0589e7587a07,"{<resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(2, 38538.576, None), (1, 48279.648, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 48279.648, None)]}",87.86109604520695,50469.08596464858,38538.576,19245.604244197,38538.576,50681.47817072675,False,
lamf-test-e5f8465a-4435-4b7a-801a-354ef982dcda,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 38628.576, 47559.648), (1, 47559.648, None), (1, 58490.184, None), (0, 63470.184, None), (1, 72401.256, None)]}",304.6031866584939,147044.39492451158,38628.576,19247.946211848997,38628.576,77368.778,True,32.62989618720001
lamf-test-fd51a7dd-bca8-4714-a851-595e00860b67,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 38658.576, None), (1, 39899.112, None), (-1, 41649.648, None), (1, 42609.648, None)]}",86.19568247701017,50524.54504925798,38658.576,19250.386478053,38658.576,45147.195999999996,True,9.634599686399994
lamf-test-56707fec-34cd-4c0e-a454-d4551f611032,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 38838.576, None), (-3, 44319.648, None), (2, 48309.648, None)]}",312.7950515260771,147076.20468495556,38838.576,19258.600088529998,38838.576,55261.273,True,18.9695725128
lamf-test-f14e2551-1aeb-4008-9226-cf172ac76d45,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 38898.576, None), (0, 41019.648, None), (1, 43239.648, None)]}",113.07976716267329,50455.69588727693,38898.576,19263.166622646997,38898.576,44990.062,True,5.651381361599996
lamf-test-3bd57c11-f664-4998-9d53-96c6dc4f87c4,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 39318.576, 44289.648), (2, 44289.648, None), (3, 60650.184, None), (-3, 62660.184, None), (2, 72821.256, None)]}",326.99178124993756,147273.60592371706,39318.576,19264.729122300996,39318.576,75812.733,True,38.5090479072
lamf-test-43098e09-15cf-41fe-b455-41529b19decc,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 39348.576, None)]}",67.69762432994189,33321.22067348132,39348.576,19265.903254356996,39348.576,39363.975999999995,False,
lamf-test-79b31340-0554-44ef-87de-f4504dbdfc60,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 39438.576, 41949.648), (1, 41949.648, None), (2, 50889.648, None)]}",304.54338810954675,146721.20693646814,39438.576,19270.926616110995,39438.576,57842.109,True,18.196763363999995
lamf-test-e846f77b-9785-4a57-980e-5e6be4c30da6,"{<resource_manager.instance.CloudOnDemandInstance object at 0x1140828b0>: [(1, 39468.576, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x114082520>: [(2, 39468.576, None)], <resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(-1, 54789.648, None), (2, 111821.256, None), (-2, 130151.256, None)], <resource_manager.instance.CloudReservedInstance object at 0x114265310>: [(1, 111821.256, None)]}",318.0816768556553,147158.89876258333,39468.576,19271.926616110995,39869.112,147174.29876258335,False,
lamf-test-1bfc2de0-7e2f-450e-9736-96acfe81a2a7,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 39989.112, 40479.648), (2, 40479.648, None), (1, 41769.648, None), (2, 42579.648, None), (-1, 43089.648, None)]}",88.34113338193856,50544.983096454096,39989.112,19272.926616110995,39989.112,44836.652,True,6.895482297600001
lamf-test-ff8adf42-1018-4980-bdfd-c498e4f1b637,"{<resource_manager.instance.CloudOnDemandInstance object at 0x11406bb60>: [(2, 40019.112, None)]}",50.99968955238831,33920.30789242251,40019.112,19825.375667708995,40419.648,40435.047999999995,False,
lamf-test-9655ffad-b7de-4846-8625-1393b7fdfd45,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 40449.648, 43449.648), (2, 43449.648, None), (0, 48429.648, None), (2, 59360.184, None)]}",323.69507710357215,147501.65387659342,40449.648,19826.375667708995,40449.648,64823.388999999996,True,25.420530595199992
lamf-test-d1831f12-882c-4e14-bb62-b9776ced5649,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 40479.648, None)]}",62.263052342770514,33956.88768679087,40479.648,19827.375667708995,40479.648,40495.047999999995,False,
lamf-test-9c4c82a6-08d5-47bd-9589-83ce8af6f468,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 40509.648, None), (-5, 45489.648, None)]}",291.9040113839834,147537.60805445467,40509.648,19830.779841304997,40509.648,61849.435000000005,True,18.75485760720001
lamf-test-0d7701be-3ce7-49c1-9391-e93bc28aface,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 40539.648, None)]}",74.93798997685712,34015.8928553087,40539.648,19838.457696376998,40539.648,40555.047999999995,False,
lamf-test-df81467a-4b45-4bf0-9c71-c38863eca94a,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 40569.648, None), (2, 42009.648, None), (-2, 42669.648, None), (3, 43329.648, None), (-4, 43839.648, None)]}",90.94794091988545,51041.91487601816,40569.648,19842.088858501997,40569.648,44330.542,True,5.533109212800001
lamf-test-a691c5b1-12d1-40f2-af64-e72afc904125,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 40959.648, None)]}",99.92248787916859,50995.56596023656,40959.648,19843.088858501997,40959.648,44924.898,True,8.041526999999999
lamf-test-08f07093-2907-4ba0-a255-32c22f0fcc78,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(3, 41229.648, None), (-2, 44229.648, None)]}",298.09142219625704,147535.318912411,41229.648,19844.088858501997,41229.648,47220.255999999994,True,4.8633906047999975
lamf-test-2809816c-7bfc-46e3-bb73-0ce9925ea853,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 41409.648, None)]}",50.90207279429441,34014.68545515594,41409.648,19850.902600284997,41409.648,41425.047999999995,False,
lamf-test-327a626d-9865-47f8-8ba0-52996ec1940c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 41469.648, None)]}",74.39841740073138,33994.029985788,41469.648,19854.718705026997,41469.648,41485.047999999995,False,
lamf-test-44149545-c52b-4763-ae20-c3268c37dc6f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 41649.648, None), (-1, 43089.648, None), (-1, 44859.648, None), (-1, 45819.648, None)]}",109.24225266973586,50949.083157411005,41649.648,19873.025209050997,41649.648,47256.378,True,10.399661063999996
lamf-test-457a1c73-20e1-45f7-a144-19901295fb3b,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 41769.648, None)]}",49.05334152829353,34583.92712878443,41769.648,20422.089768993996,41769.648,41785.047999999995,False,
lamf-test-dd9abd19-48be-42ba-b1bc-fa915a5dcef1,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 41889.648, 45369.648), (2, 45369.648, None), (2, 64730.184, None), (-2, 69720.72, None)]}",320.9475259671587,148099.74034566173,41889.648,20423.089768993996,41889.648,71223.179,True,30.6666591504
lamf-test-6f2e770b-ffa0-4b22-be2e-700e1acc453c,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 41949.648, None), (-5, 43959.648, None), (2, 49929.648, None)]}",314.03861715723247,147941.3805041594,41949.648,20434.939742515995,41949.648,52424.837,True,10.349113975200002
lamf-test-32172143-1bae-4833-a5f0-e53bac6ac6d4,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 42069.648, None), (-4, 43209.648, None), (2, 43719.648, None)]}",101.07515126388836,51619.628314265836,42069.648,20436.221390962994,42069.648,46264.976,True,7.317556147200003
lamf-test-3b06725f-04eb-4610-a2d8-34a69a9c127f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 43209.648, None), (-3, 44499.648, None), (1, 46419.648, None), (3, 46929.648, None)]}",123.85755114021583,51648.65068476757,43209.648,20437.221390962994,43209.648,48676.700000000004,True,9.045817747200008
lamf-test-73802176-7b43-45cb-be2f-758b39305344,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 43269.648, None)]}",57.80879755607951,34596.328485142876,43269.648,20439.059012771995,43269.648,43285.047999999995,False,
lamf-test-bfb0cddb-1544-48a4-b06e-9eadc91468fd,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 44259.648, None), (-3, 45999.648, None), (-1, 46509.648, None)]}",95.51732021748852,51719.64228893073,44259.648,20440.059012771995,44259.648,47945.142,True,6.019504732799999
lamf-test-3e227187-9182-4a9b-bf09-75d5b5a39b59,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 44289.648, None), (0, 46779.648, None), (1, 67340.18400000001, None), (1, 71321.256, None)]}",320.9833484047092,148235.83983205952,44289.648,20447.491992207993,44289.648,76291.924,True,31.607174975999996
lamf-test-0fdcad07-bf2d-4d92-8354-0c4ee7d909cf,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 44349.648, None)]}",57.46774388158159,34544.53155335281,44349.648,20448.491992207993,44349.648,44365.047999999995,False,
lamf-test-f86b8860-b2ed-456c-9f30-6f6a9139ebf4,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 44409.648, None), (-3, 48879.648, None), (1, 62270.184, None), (3, 64280.184, None), (-3, 66290.18400000001, None), (1, 71261.256, None)]}",305.1378797801942,148535.44664817277,44409.648,20449.578041614994,44409.648,73260.67,True,36.5575164864
lamf-test-a37f5b70-4c4f-44b3-a817-99539c326610,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(4, 44439.648, None)]}",57.694188998700625,34538.18027943659,44439.648,20451.479578291994,44439.648,44455.047999999995,False,
lamf-test-a0961e5f-36f8-49a0-be25-041d077e1525,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 44469.648, 48939.648), (2, 48939.648, None), (2, 53439.648, None)]}",302.7913218356865,148192.96540399425,44469.648,20452.512008083995,44469.648,55935.255,True,11.325336796799993
lamf-test-e9e3c180-3644-4ec5-bd7f-fb857cf9758f,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(5, 44499.648, None)]}",277.1468078662494,148207.133237888,44499.648,20455.730246434996,44499.648,48979.62899999999,True,9.085401467999985
lamf-test-9329565e-0cc9-410e-9937-6b7537e158ae,"{<resource_manager.instance.CloudReservedInstance object at 0x11426c3b0>: [(2, 44529.648, None), (-4, 68160.72, None)], <resource_manager.instance.CloudReservedInstance object at 0x11406be00>: [(1, 44529.648, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x1140828b0>: [(1, 44529.648, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x114082520>: [(2, 44529.648, None)]}",289.93639360238836,148071.11391838666,44529.648,20456.893725817998,44529.648,80956.8697003298,True,230.1343453934487
lamf-test-f542227f-df52-4f0c-ae96-9700636101a5,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 44889.648, None), (-1, 45399.648, None), (-2, 47169.648, None), (3, 49869.648, None)]}",98.85116440229747,51644.55880323227,44889.648,20464.069550080996,44889.648,50676.456,True,10.079503948799994
lamf-test-9aa73522-f6c8-49a8-a56a-28cd17720766,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(6, 45009.648, None), (-2, 46599.648, None)]}",99.02000673984057,51706.733821524096,45009.648,20468.992260901996,45009.648,47560.796,True,5.428790515200003
lamf-test-20435df7-63e4-419e-8d22-d33076e8dcf2,"{<resource_manager.instance.OnPremInstance object at 0x11406b620>: [(2, 45039.648, 48039.648), (2, 48039.648, None), (1, 53019.648, None)]}",307.8323914198774,148198.1773516184,45039.648,20469.992260901996,45039.648,60472.327,True,15.541795807199996
