,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(5, 30, 390), (2, 390, None), (8, 3840, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,57.310061601642715,30,6016.852000000001,True,80.64649722412352,93.00452893612352,12.358031712000002
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(3, 60, 3540), (1, 3540, None), (11, 10540.536, 11952.144), (1, 11952.144, None), (8, 19906.968, None)]}",309.54978900857253,127516.28127784311,60,31.043608762,1,136.70108145106093,60,22910.617,True,216.42376005779903,249.00397348979902,32.580213431999994
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(4, 1260, 5730), (1, 5730, None)]}",330.5774711754339,128599.5344443288,1260,1241.579382286,1,47.25302304357746,1260,22091.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(5, 1290, 6750), (2, 6750, None), (6, 20667.504, None)]}",295.26855467250385,128867.25941952619,1290,1247.590683553,1,146.9862943189596,1290,22313.344999999998,True,181.78314563845151,209.4863297600515,27.70318412159999
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(2, 6630, 9630), (1, 9630, None), (5, 18556.968, None)]}",293.5168981771201,134393.9505681892,6630,6607.10677753,3,50.17900068446269,6630,23765.840999999997,True,70.24139630390141,88.9720878575014,18.73069155359999
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(4, 6660, None), (6, 7920, None)]}",57.825321252479114,20770.850047903044,6660,6608.10677753,3,7.665982203969882,6660,8213.835000000001,True,12.13529545973079,15.371314219730793,3.236018760000004
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(6, 6690, None)]}",310.4901833144852,134464.91157008798,6690,6613.493515106,3,,6690,22575.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(4, 6720, 19846.968), (2, 19846.968, None), (6, 28779.648, None)]}",281.9460745575701,134575.7679462996,6720,6614.493515106,1,252.33012639744467,6720,34726.920426889905,True,312.7394149118103,360.58050738178264,47.84109246997237
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(2, 6750, 7410), (1, 7410, None), (11, 11091.072, None)]}",91.00759406898061,37666.97379922164,6750,6622.157299968,3,23.870919461556014,6750,12857.894,True,39.85540497376227,50.48331581536227,10.6279108416
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(3, 6780, 7740), (2, 7740, None), (8, 15355.896, None)]}",98.97570184637311,37986.01067206476,6780,6629.1971788440005,3,52.966023271731686,6780,17685.661892119966,True,62.984943221841434,79.78061651548,16.79567329363858
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(6, 6810, 8100), (1, 8100, None), (5, 9540, None)]}",88.24903114605627,37839.77538253673,6810,6631.352606988001,3,13.963039014373715,6810,12158.626,True,37.861063198722334,47.957159432322335,10.0960962336
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(2, 7230, 9240), (1, 9240, None), (11, 46691.256, None)]}",310.3508838593914,135027.03908221846,7230,7218.5031480570005,3,63.07895049053159,7230,48806.67697064689,True,101.69033028787388,128.80724866980643,27.116918381932543
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(6, 7260, 9270), (2, 9270, None)]}",308.5846884800438,135322.35771251615,7260,7222.143956385001,2,8.686918223226783,7260,14743.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x13097b770>: [(3, 7290, 9300), (1, 9300, None)]}",322.3613792231315,134943.45802328235,7290,7236.299159472001,2,6.483821870550658,7290,39254.176,True,67.26193669825952,81.85711848385952,14.595181785600001
