,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(3, 60, None)]}",309.54978900857253,127499.58974897211,60,14.352079891,1,149.0224458133698,60,18721.868,True,171.73020679576982,22.7077609824
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(4, 1230.4, None)]}",330.5774711754339,128583.09885889181,1230.4,1225.143796849,1,105.04843866453723,1230.4,11167.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(5, 1260.4, None)]}",295.26855467250385,128853.52671828019,1260.4,1233.857982307,1,228.61367807437827,1260.4,18636.361,True,263.85212698237825,35.238448907999995
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(2, 6600.999999999999, None)]}",293.5168981771201,134385.23450719423,6600.999999999999,6598.390716534999,3,30.621562095976866,6600.999999999999,16667.072999999997,True,38.787160513576865,8.165598417599996
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(4, 6630.999999999999, None)]}",57.825321252479114,20785.140382038044,6630.999999999999,6622.397111664999,3,9.453707506274235,6630.999999999999,8184.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(6, 6660.999999999999, None)]}",310.4901833144852,134486.06164542597,6660.999999999999,6634.6435904439995,3,144.97091489847134,6660.999999999999,22546.188,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(4, 6690.999999999999, None)]}",281.9460745575701,134596.9180216376,6690.999999999999,6635.6435904439995,1,199.34844254315914,6690.999999999999,25548.788999999997,True,229.94331941675912,30.594876873599993
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(2, 6721.199999999999, None)]}",91.00759406898061,37681.46008969764,6721.199999999999,6636.6435904439995,3,13.858428777853831,6721.199999999999,11276.812,True,17.55394123225383,3.6955124544000006
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x12bdcf770>: [(3, 6751.199999999999, None)]}",98.97570184637311,37996.760008346755,6751.199999999999,6639.946515125999,3,28.29947524526579,6751.199999999999,12953.029999999997,True,35.845861989265785,7.5463867439999985
