,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(5, 30, 390), (2, 390, None), (3, 3840, None), (1, 5580, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,46.65525895505362,30,6281.701999999999,True,58.022094912160604,66.7871968993606,8.765101987199998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(3, 60, 3540), (1, 3540, None), (2, 10500, None), (1, 15474.288, None), (1, 19866.432, None)]}",309.54978900857253,127497.86641786611,60,12.628748785,1,136.66468811316452,60,25330.506,True,212.29488569472966,243.61199583072965,31.317110135999997
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(4, 1230, 5700), (1, 5700, None)]}",330.5774711754339,128562.7547919238,1230,1204.799729881,1,47.25302304357746,1230,22061.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(5, 1260, 6720), (2, 6720, None)]}",295.26855467250385,128848.76559627568,1260,1229.0968603025,1,146.87251289071412,1260,26576.858999999997,True,179.0567335158567,206.2374975366567,27.180764020799998
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(2, 6630, 9630), (1, 9630, None), (2, 18576.432, None)]}",293.5168981771201,134397.30063004722,6630,6610.456839388,3,47.69646360939995,6630,28027.486999999997,True,65.85990873830707,83.42222528150707,17.562316543199998
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(4, 6660, None), (1, 7920, None)]}",57.825321252479114,20789.798201679045,6660,6627.054931306,3,7.665982203969882,6660,8393.795,True,11.269260019773366,14.274340279773366,3.00508026
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(6, 6690, None)]}",310.4901833144852,134484.27954901799,6690,6632.861494036,3,,6690,22575.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(4, 6720, 19836.432), (2, 19836.432, None), (1, 33758.04, None)]}",281.9460745575701,134603.37741809862,6720,6642.102986905,1,234.2792772073922,6720,39942.694,True,264.62551129363453,304.72430596723456,40.098794673600004
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(2, 6750, 7410), (1, 7410, None), (1, 9810, None), (2, 10470, None), (2, 13422.144, None)]}",91.00759406898061,37692.57671621164,6750,6647.760216958,3,25.62715947980835,6750,14540.343999999997,True,35.832041980378705,45.38707592597869,9.555033945599991
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(3, 7200, 8160), (2, 8160, None), (4, 12501.072, None)]}",98.97570184637311,38552.730360687754,7200,7195.916867467,3,44.17284964636094,7200,17121.823999999997,True,59.756112251882236,75.69077992548223,15.934667673599993
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(6, 7230, 8520), (1, 8520, None), (1, 9960, None), (1, 11250, None)]}",88.24903114605627,38431.183519487735,7230,7222.760743939,3,17.88729180926306,7230,13793.698000000002,True,29.49440109514032,37.35942882154032,7.865027726400004
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(2, 7260, 9270), (1, 9270, None), (1, 13852.68, None), (2, 30218.04, None)]}",310.3508838593914,135049.91559699146,7260,7241.379662830001,3,87.14487793748573,7260,35508.482,True,95.05691383375162,120.40495397455163,25.348040140800002
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(6, 7800, 9810), (2, 9810, None)]}",308.5846884800438,135899.01885722965,7800,7798.805101098501,2,8.686918223226783,7800,15283.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(3, 7830, 9840), (1, 9840, None), (1, 12931.608, None)]}",322.3613792231315,135524.41096581533,7830,7817.252102005001,2,12.75680718072121,7830,26318.533,True,67.08192464280238,81.64112240760238,14.5591977648
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(2, 7860, None), (2, 10080, None)]}",89.7921856815224,39092.49370717827,7860,7843.764679393001,1,27.53821583390372,7860,16185.16,True,77.91867974750932,89.62455533150931,11.705875584000001
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x113e97620>: [(3, 7890, 11370), (2, 11370, None), (1, 18816.432, None)]}",317.6420201174764,135413.82883578463,7890,7844.764679393001,2,31.46862165716037,7890,33922.068,True,103.18272231512435,131.83826983832435,28.6555475232
