,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 60, None)]}",309.54978900857253,127520.01497455011,60,34.777305469,1,256.3893817020306,60,32167.276,True,295.4575151388306,39.068133436800004
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 1200.4, None)]}",330.5774711754339,128547.1468081828,1200.4,1189.1917461399999,1,105.04843866453723,1200.4,11137.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 1260.4, None)]}",295.26855467250385,128856.15013848919,1260.4,1236.481402516,1,285.43190927066695,1260.4,22954.875,True,329.42830457066697,43.996395299999996
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 6600.999999999999, None)]}",293.5168981771201,134386.7589329362,6600.999999999999,6599.915142276999,3,30.058781656399713,6600.999999999999,16482.072999999997,True,38.07430807399971,8.015526417599997
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 6630.999999999999, None)]}",57.825321252479114,20765.826409914043,6630.999999999999,6603.083139541,3,9.453707506274235,6630.999999999999,8184.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 6660.999999999999, None)]}",91.00759406898061,37679.58340403164,6660.999999999999,6634.766904778,3,13.371699749030343,6660.999999999999,11056.612,True,16.937420203430342,3.5657204544
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 6690.999999999999, None)]}",98.97570184637311,37994.85289695076,6690.999999999999,6638.03940373,3,27.569381702030565,6690.999999999999,12732.829999999998,True,34.921080446030565,7.351698743999999
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 6721.199999999999, None)]}",310.4901833144852,134457.39952126198,6721.199999999999,6605.98146628,3,144.97091489847136,6721.199999999999,22606.388,True,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 6751.199999999999, None)]}",281.9460745575701,134571.96656109462,6751.199999999999,6610.692129901,1,248.12468316982282,6751.199999999999,30223.081,True,286.2054629042228,38.080779734400004
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 7201.399999999999, None)]}",88.24903114605627,38390.634871244736,7201.399999999999,7182.212095696001,3,43.50698608259184,7201.399999999999,11968.678,True,55.10863382339184,11.601647740800004
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 7231.399999999999, None)]}",310.3508838593914,135010.75906457845,7231.399999999999,7202.223130417001,3,35.59036183350789,7231.399999999999,18930.84169371988,True,45.08094893545346,9.49058710194557
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 7261.399999999999, None)]}",308.5846884800438,135307.17679119614,7261.399999999999,7206.963035065001,2,21.812242277691865,7261.399999999999,12308.368999999999,True,34.09454603609187,12.282303758400001
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 7801.999999999998, None)]}",322.3613792231315,135500.05947475435,7801.999999999998,7792.9006109440015,2,55.202504572874425,7801.999999999998,24914.906,True,76.02548859367442,20.822984020800003
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 7832.199999999998, None)]}",89.7921856815224,39052.657602648265,7832.199999999998,7803.928574863002,1,41.74258955053616,7832.199999999998,15562.809999999998,True,48.01366038253616,6.2710708319999995
lamf-test-1faee22d-4d95-436a-a021-6148365dd51b,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 7862.199999999998, None)]}",300.8642397517245,135252.97029806813,7862.199999999998,7837.533941167002,3,51.763148528405196,7862.199999999998,24878.040999999997,True,65.56639874760519,13.8032502192
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 7892.399999999998, None)]}",317.6420201174764,135388.96528926963,7892.399999999998,7819.901132878002,2,50.76708009454995,7892.399999999998,23630.314,True,69.91697384974995,19.1498937552
lamf-test-585c2356-1279-476b-b41a-cbdb8ebd0ee3,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 7922.399999999998, None)]}",290.6639501784463,135413.98367019993,7922.399999999998,7840.097941819002,2,66.83657553311882,7922.399999999998,26273.200999999997,True,96.60891507551881,29.772339542399997
lamf-test-17be3ad6-6cd4-4c64-93c6-3fc4d170d157,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 8432.399999999998, None)]}",64.77903730143166,22378.00817598035,8432.399999999998,8403.636156565002,2,11.658356012752918,8432.399999999998,12720.973,True,15.13724643035292,3.4788904176000015
lamf-test-3e8d9edc-8d07-4ff0-a6aa-1b9473f39dae,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 8462.399999999998, None)]}",46.55013787044631,22612.834737829384,8462.399999999998,8425.956878150002,1,48.40117400562781,8462.399999999998,12141.168999999998,True,55.86171753762781,7.460543532
lamf-test-7b6d3b7a-f2bc-4206-bf5c-c8e1aaff27be,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 8492.8, None)]}",57.77199384513077,22617.89558968247,8492.8,8441.053380978003,2,3.339523099356362,8492.8,9528.060000000001,True,4.599227467356364,1.2597043680000026
lamf-test-8daeea4f-cbbf-4fb6-b9f3-5857c1ab865e,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 8523.0, None)]}",56.56222725445129,22657.899558675424,8523.0,8437.510456292002,1,34.91125226252948,8523.0,11825.504,True,40.26923475212948,5.357982489600001
lamf-test-ee649544-0852-4484-9313-a2ec39aaf5e5,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 8553.0, None)]}",94.51083597672981,39451.9773435839,8553.0,8421.624762449002,1,62.126350749106415,8553.0,14429.974000000002,True,71.66115336670642,9.534802617600002
lamf-test-410c24b3-e037-404b-8fa3-3b9be7b4adaa,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 8583.0, None)]}",105.56808496111117,39566.64899717928,8583.0,8409.992172055003,3,17.08412807057571,8583.0,10829.392,True,21.63981104657571,4.555682975999999
lamf-test-17aa2292-304e-4763-ab73-533f31d66f3d,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 8613.0, None)]}",100.9864715008785,39572.05630139149,8613.0,8402.323811443002,2,14.098799441978688,8613.0,12136.116000000002,True,21.24367868997869,7.144879248000003
lamf-test-665b3cd3-6953-4941-a220-b425974f248a,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 8643.0, None)]}",295.24467469152273,136012.4464048213,8643.0,8438.510456292002,3,67.66854209445586,8643.0,23472.561,True,85.71315191925586,18.044609824800002
lamf-test-dbfc6e86-f385-4c1b-a2d1-36902c12232e,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 8673.0, None)]}",332.81097832014945,136211.09576425204,8673.0,8410.992172055003,3,131.09490911856412,8673.0,51767.174,True,166.05290306736413,34.957993948799995
lamf-test-905b51bb-7f4b-480b-babc-216c95cb3e5c,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 9003.400000000001, None)]}",76.07511246679637,23128.727119892155,9003.400000000001,8991.815737062003,3,15.59947676629402,9003.400000000001,11567.369000000002,True,19.75926007189402,4.159783305600001
lamf-test-794e981d-7b48-479b-88a9-08c76168b3f4,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 9033.400000000001, None)]}",55.43753343799916,23181.87039492488,9033.400000000001,9004.130378298001,3,12.831561335462773,9033.400000000001,13251.455000000002,True,16.253247551462774,3.4216862160000003
lamf-test-d89dd74a-ca32-43e3-9fdb-057b16e15c3a,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 9063.400000000001, None)]}",52.589033620058174,23215.528284013013,9063.400000000001,9007.623649449,1,31.212607574720515,9063.400000000001,14843.887000000002,True,35.901738629120516,4.689131054400001
lamf-test-9d73df9e-a4e9-43ed-b3cd-731892da568c,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 9093.400000000001, None)]}",116.24356079750007,40126.181607588835,9093.400000000001,9010.33082877,3,27.5545458831846,9093.400000000001,12112.689365149954,True,34.90228848221352,7.347742599028925
lamf-test-d53de693-fd3a-47ec-b96e-28dcf292d471,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 9123.600000000002, None)]}",82.04480128359563,40158.73833300522,9123.600000000002,8995.922069280003,2,38.602224982709146,9123.600000000002,19722.314000000002,True,55.79757857630915,17.1953535936
lamf-test-700b88cb-1fe1-443f-85f3-4e83586778d7,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 9153.800000000003, None)]}",323.88597973304996,136306.7662013782,9153.800000000003,9029.0035824235,1,59.210582021446506,9153.800000000003,20119.433000000005,True,68.1059035110465,8.8953214896
lamf-test-e86f1528-c4b7-428d-9220-137c2eee5f81,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 9183.800000000003, None)]}",291.443531643958,136924.16697499008,9183.800000000003,8985.138482283002,2,80.3423986913981,9183.800000000003,29260.374000000003,True,121.0576907633981,40.715292072
lamf-test-cacf2328-5a7f-4177-ad3a-d6767db7f233,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 9213.800000000003, None)]}",299.34289693362723,136955.59752409253,9213.800000000003,9031.107063993,2,55.49230804503909,9213.800000000003,23080.643,True,83.61426564903908,28.12195760399999
lamf-test-d608e81f-e921-488f-9511-ac29f6be8717,"{<resource_manager.instance.CloudReservedInstance object at 0x11256c4d0>: [(4, 9244.000000000004, None)]}",290.8535591080783,137036.1111004285,9244.000000000004,9001.965559221002,3,77.88426889487506,9244.000000000004,22045.253146233907,True,133.82062464265871,55.93635574778366
lamf-test-50c28631-c9b3-47d9-9e36-b5f64438ea4d,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 9605.400000000009, None)]}",57.792712238435485,23485.40412246834,9605.400000000009,9594.663398111003,3,40.74714122746977,9605.400000000009,14070.26800000001,True,51.612843992269774,10.865702764800002
lamf-test-6718dd63-82fd-49d3-b154-c2385c7724e4,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 9635.60000000001, None)]}",53.92864783453742,23733.0866459923,9635.60000000001,9630.327504231003,1,37.70960377214999,9635.60000000001,13202.82000000001,True,43.49706150014999,5.7874577280000015
lamf-test-f035cec5-13b9-4feb-9d16-93fce26c2cc2,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(3, 9665.60000000001, None)]}",59.50673849065216,23824.7349814708,9665.60000000001,9617.725649202004,2,15.686331752997505,9665.60000000001,14528.399665538514,True,21.60338638602476,5.917054633027253
lamf-test-01aed4d0-4ac3-4934-b29d-300b9eb1cf38,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(6, 9695.60000000001, None)]}",48.38806555130056,23971.988302051075,9695.60000000001,9608.397071226003,3,8.51292721879991,9695.60000000001,10628.40400000001,True,10.78299903319991,2.2700718144000005
lamf-test-0ae28a41-e363-4bde-bdce-50f826df3b42,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(4, 9725.60000000001, None)]}",87.69850691765791,40868.74597874923,9725.60000000001,9590.953586320002,3,46.95378812076963,9725.60000000001,17443.04200000001,True,59.47456602156963,12.520777900799999
lamf-test-f6a7b87b-3fe2-4927-871e-a0cac1bfa236,"{<resource_manager.instance.CloudReservedInstance object at 0x11256c4d0>: [(2, 9755.80000000001, None)], <resource_manager.instance.CloudReservedInstance object at 0x112565310>: [(1, 9755.80000000001, None)]}",80.84812600328213,40913.50725789176,9755.80000000001,9607.397071226003,3,63.91289044184031,9755.80000000001,26563.611928395178,True,106.26857650139613,42.35568605955582
lamf-test-561c40aa-4fd2-4142-aa20-b41c53e185e4,"{<resource_manager.instance.CloudReservedInstance object at 0x112565310>: [(2, 9785.80000000001, None)]}",92.22367706149063,40915.595879200126,9785.80000000001,9638.340685254003,2,56.19845401745625,9785.80000000001,37482.914123048395,True,74.76659932554789,18.568145308091637
lamf-test-7dc86417-03bf-4f7d-b2cc-4f303d7c708b,"{<resource_manager.instance.CloudReservedInstance object at 0x112565310>: [(3, 9816.000000000011, None)], <resource_manager.instance.CloudReservedInstance object at 0x112565090>: [(1, 9816.000000000011, None)]}",122.20824587768153,40961.93717492742,9816.000000000011,9623.279303370004,2,47.84955407808613,9816.000000000011,22804.601486759868,True,66.14789585263341,18.29834177454729
lamf-test-76901c5b-cc70-4a21-8b6a-aa4aa3dedd24,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 9846.000000000011, None)]}",295.82083300729096,136888.62451868466,9846.000000000011,9584.865330417,2,18.040839120904174,9846.000000000011,16482.39500000001,True,23.424282744904176,5.383443624
lamf-test-6ea3ccb6-5ec7-474a-bd76-4c0b7e74a8fd,"{<resource_manager.instance.CloudReservedInstance object at 0x112565090>: [(4, 9876.200000000012, None)]}",318.43627200467716,137092.96528091715,9876.200000000012,9597.223115558003,3,72.21293525397705,9876.200000000012,45483.49571204542,True,129.6403817783639,57.42744652438684
lamf-test-6e11c3c3-b9bf-4aa2-897f-6c03a891a9cd,"{<resource_manager.instance.CloudReservedInstance object at 0x112565090>: [(1, 9906.400000000012, None)], <resource_manager.instance.CloudReservedInstance object at 0x1123ae2c0>: [(4, 9906.400000000012, None)]}",323.10613238146993,137259.40471176145,9906.400000000012,9624.810952617003,3,480.89657559557463,9906.400000000012,82867.65852891783,True,681.5692210535102,200.67264545793557
lamf-test-c5a6ffed-1196-4516-a2cc-67f21c8eb5f5,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(2, 9936.600000000013, None)]}",321.906162634098,137326.05102614782,9936.600000000013,9626.700115290003,2,16.53152024409258,9936.600000000013,16017.786000000015,True,21.464578327292582,4.9330580832000015
lamf-test-93fc33e5-0604-48d1-8efe-1dfc9145e379,"{<resource_manager.instance.CloudReservedInstance object at 0x1123ae2c0>: [(2, 9966.600000000013, None)], <resource_manager.instance.CloudReservedInstance object at 0x112383e00>: [(3, 9966.600000000013, None)]}",318.63019504491797,137346.67091446952,9966.600000000013,9631.439871227503,1,218.64709561937403,9966.600000000013,30213.013100698245,True,286.2863125061867,67.63921688681265
lamf-test-9da27dae-e6dc-4f47-b706-a6e8a3713464,"{<resource_manager.instance.CloudReservedInstance object at 0x112383e00>: [(3, 9996.600000000013, None)], <resource_manager.instance.CloudReservedInstance object at 0x1123ae520>: [(1, 9996.600000000013, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x1123ae780>: [(2, 9996.600000000013, None)]}",296.9549680882063,137356.60480758874,9996.600000000013,9591.953586320002,3,179.60878054677846,9996.600000000013,36237.44283788435,True,382.16709458097523,202.5583140341968
lamf-test-c0570041-d32e-4e8b-8d2d-a250dfe399fc,"{<resource_manager.instance.OnPremInstance object at 0x1123838c0>: [(5, 10026.800000000014, None)]}",309.1917473885502,137419.30847954407,10026.800000000014,9587.328668526001,1,334.0122143889269,10026.800000000014,35413.659000000014,True,385.4967644409269,51.484550051999996
lamf-test-ca7252f0-85f2-4005-896c-fb17b2f26952,"{<resource_manager.instance.CloudOnDemandInstance object at 0x1123ae780>: [(6, 10057.000000000015, None)]}",304.02222934164064,137586.60769915875,10057.000000000015,9589.953586320002,1,1012.7147432011626,10457.536000000015,74386.40173116952,False,,
