,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(3, 60, None)]}",309.54978900857253,127511.5174333241,60,26.279764243,1,198.5592961441935,60,24925.297000000002,True,228.8153895337935,30.256093389600004
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(4, 1200.4, None)]}",330.5774711754339,128551.8670713388,1200.4,1193.912009296,1,105.04843866453723,1200.4,11137.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(5, 1260.4, None)]}",295.26855467250385,128860.66684816519,1260.4,1240.998112192,1,228.67946254468018,1260.4,18641.361,True,263.92805145268017,35.248588907999995
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(4, 6600.999999999999, None)]}",57.825321252479114,20758.662592875044,6600.999999999999,6595.919322502,3,9.453707506274235,6600.999999999999,8154.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(2, 6630.999999999999, None)]}",293.5168981771201,134380.6794846442,6630.999999999999,6593.835693985,3,34.24456004258878,6630.999999999999,17888.042999999998,True,43.37627332418878,9.131713281599998
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(2, 6660.999999999999, None)]}",91.00759406898061,37690.19516027464,6660.999999999999,6645.378661021,3,13.371699749030343,6660.999999999999,11056.612,True,16.937420203430342,3.5657204544
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(6, 6690.999999999999, None)]}",310.4901833144852,134473.50175201497,6690.999999999999,6622.083697033,3,144.97091489847134,6690.999999999999,22576.188,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(4, 6721.199999999999, None)]}",281.9460745575701,134604.27506464362,6721.199999999999,6643.00063345,1,200.93411445737314,6721.199999999999,25728.988999999998,True,231.77235133097315,30.838236873599996
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x115ceb8c0>: [(3, 7201.399999999999, None)]}",98.97570184637311,38545.684699446756,7201.399999999999,7188.871206226,3,26.998996121378045,7201.399999999999,13118.229999999998,True,34.19859486537804,7.199598743999999
