Timestamp,Pool,Total_Tokens,Allocated_Tokens,Utilization_Percent
1763944716.2236228,ANSYS,6700,0,0.0
1763944716.2236228,ABAQUS,2200,0,0.0
1763944716.2236228,LSDYNA,7600,0,0.0
1200.0,ANSYS,6700,308,4.597014925373134
1200.0,ABAQUS,2200,0,0.0
1200.0,LSDYNA,7600,0,0.0
2400.0,ANSYS,6700,734,10.955223880597014
2400.0,ABAQUS,2200,0,0.0
2400.0,LSDYNA,7600,0,0.0
3600.0,ANSYS,6700,688,10.26865671641791
3600.0,ABAQUS,2200,0,0.0
3600.0,LSDYNA,7600,0,0.0
4800.0,ANSYS,6700,1306,19.492537313432837
4800.0,ABAQUS,2200,0,0.0
4800.0,LSDYNA,7600,0,0.0
6000.0,ANSYS,6700,451,6.731343283582089
6000.0,ABAQUS,2200,0,0.0
6000.0,LSDYNA,7600,0,0.0
7200.0,ANSYS,6700,570,8.507462686567164
7200.0,ABAQUS,2200,0,0.0
7200.0,LSDYNA,7600,816,10.73684210526316
8400.0,ANSYS,6700,663,9.895522388059701
8400.0,ABAQUS,2200,183,8.318181818181818
8400.0,LSDYNA,7600,1080,14.210526315789473
9600.0,ANSYS,6700,1324,19.761194029850746
9600.0,ABAQUS,2200,435,19.772727272727273
9600.0,LSDYNA,7600,2208,29.05263157894737
10800.0,ANSYS,6700,2421,36.134328358208954
10800.0,ABAQUS,2200,624,28.363636363636363
10800.0,LSDYNA,7600,4272,56.21052631578948
12000.0,ANSYS,6700,2751,41.059701492537314
12000.0,ABAQUS,2200,694,31.545454545454543
12000.0,LSDYNA,7600,3936,51.78947368421053
13200.0,ANSYS,6700,2225,33.2089552238806
13200.0,ABAQUS,2200,876,39.81818181818182
13200.0,LSDYNA,7600,3456,45.473684210526315
14400.0,ANSYS,6700,2704,40.35820895522388
14400.0,ABAQUS,2200,1059,48.13636363636364
14400.0,LSDYNA,7600,3080,40.526315789473685
15600.0,ANSYS,6700,2803,41.83582089552239
15600.0,ABAQUS,2200,1055,47.95454545454545
15600.0,LSDYNA,7600,3176,41.78947368421053
16800.0,ANSYS,6700,3088,46.08955223880597
16800.0,ABAQUS,2200,1129,51.31818181818182
16800.0,LSDYNA,7600,3176,41.78947368421053
18000.0,ANSYS,6700,3652,54.507462686567166
18000.0,ABAQUS,2200,923,41.95454545454545
18000.0,LSDYNA,7600,3448,45.36842105263158
19200.0,ANSYS,6700,3918,58.477611940298516
19200.0,ABAQUS,2200,768,34.909090909090914
19200.0,LSDYNA,7600,3544,46.63157894736842
20400.0,ANSYS,6700,4251,63.44776119402985
20400.0,ABAQUS,2200,692,31.454545454545457
20400.0,LSDYNA,7600,3496,46.0
21600.0,ANSYS,6700,4206,62.776119402985074
21600.0,ABAQUS,2200,717,32.59090909090909
21600.0,LSDYNA,7600,3376,44.42105263157895
22800.0,ANSYS,6700,3421,51.059701492537314
22800.0,ABAQUS,2200,831,37.77272727272727
22800.0,LSDYNA,7600,3088,40.63157894736842
24000.0,ANSYS,6700,3625,54.1044776119403
24000.0,ABAQUS,2200,819,37.22727272727273
24000.0,LSDYNA,7600,3112,40.94736842105263
25200.0,ANSYS,6700,3817,56.970149253731336
25200.0,ABAQUS,2200,887,40.31818181818182
25200.0,LSDYNA,7600,2824,37.15789473684211
26400.0,ANSYS,6700,2818,42.059701492537314
26400.0,ABAQUS,2200,901,40.95454545454545
26400.0,LSDYNA,7600,3584,47.1578947368421
27600.0,ANSYS,6700,3452,51.5223880597015
27600.0,ABAQUS,2200,718,32.63636363636363
27600.0,LSDYNA,7600,4288,56.42105263157895
28800.0,ANSYS,6700,3561,53.14925373134328
28800.0,ABAQUS,2200,681,30.954545454545457
28800.0,LSDYNA,7600,3384,44.526315789473685
30000.0,ANSYS,6700,3327,49.656716417910445
30000.0,ABAQUS,2200,836,38.0
30000.0,LSDYNA,7600,3960,52.10526315789473
31200.0,ANSYS,6700,3519,52.5223880597015
31200.0,ABAQUS,2200,836,38.0
31200.0,LSDYNA,7600,3928,51.68421052631579
32400.0,ANSYS,6700,3799,56.701492537313435
32400.0,ABAQUS,2200,781,35.5
32400.0,LSDYNA,7600,3808,50.10526315789474
33600.0,ANSYS,6700,3352,50.02985074626866
33600.0,ABAQUS,2200,853,38.77272727272727
33600.0,LSDYNA,7600,3920,51.578947368421055
34800.0,ANSYS,6700,3541,52.850746268656714
34800.0,ABAQUS,2200,871,39.59090909090909
34800.0,LSDYNA,7600,3632,47.78947368421053
36000.0,ANSYS,6700,2968,44.298507462686565
36000.0,ABAQUS,2200,874,39.72727272727273
36000.0,LSDYNA,7600,3752,49.368421052631575
37200.0,ANSYS,6700,3064,45.731343283582085
37200.0,ABAQUS,2200,744,33.81818181818182
37200.0,LSDYNA,7600,4712,62.0
38400.0,ANSYS,6700,2590,38.656716417910445
38400.0,ABAQUS,2200,821,37.31818181818182
38400.0,LSDYNA,7600,5024,66.10526315789474
39600.0,ANSYS,6700,2156,32.17910447761194
39600.0,ABAQUS,2200,833,37.86363636363637
39600.0,LSDYNA,7600,4968,65.36842105263158
40800.0,ANSYS,6700,2105,31.417910447761194
40800.0,ABAQUS,2200,905,41.13636363636364
40800.0,LSDYNA,7600,4776,62.8421052631579
42000.0,ANSYS,6700,2534,37.82089552238806
42000.0,ABAQUS,2200,947,43.04545454545455
42000.0,LSDYNA,7600,4344,57.15789473684211
43200.0,ANSYS,6700,2771,41.35820895522388
43200.0,ABAQUS,2200,885,40.22727272727273
43200.0,LSDYNA,7600,4032,53.05263157894737
44400.0,ANSYS,6700,3258,48.62686567164179
44400.0,ABAQUS,2200,804,36.54545454545455
44400.0,LSDYNA,7600,3784,49.78947368421053
45600.0,ANSYS,6700,2797,41.74626865671642
45600.0,ABAQUS,2200,661,30.045454545454547
45600.0,LSDYNA,7600,3928,51.68421052631579
46800.0,ANSYS,6700,3412,50.92537313432835
46800.0,ABAQUS,2200,762,34.63636363636364
46800.0,LSDYNA,7600,3904,51.368421052631575
48000.0,ANSYS,6700,3420,51.04477611940299
48000.0,ABAQUS,2200,933,42.40909090909091
48000.0,LSDYNA,7600,3192,42.0
49200.0,ANSYS,6700,2712,40.47761194029851
49200.0,ABAQUS,2200,980,44.54545454545455
49200.0,LSDYNA,7600,3720,48.94736842105264
50400.0,ANSYS,6700,2901,43.29850746268657
50400.0,ABAQUS,2200,1081,49.13636363636364
50400.0,LSDYNA,7600,3152,41.473684210526315
51600.0,ANSYS,6700,3090,46.11940298507463
51600.0,ABAQUS,2200,1132,51.45454545454545
51600.0,LSDYNA,7600,3032,39.89473684210526
52800.0,ANSYS,6700,2853,42.582089552238806
52800.0,ABAQUS,2200,1229,55.86363636363636
52800.0,LSDYNA,7600,2792,36.73684210526316
54000.0,ANSYS,6700,2927,43.6865671641791
54000.0,ABAQUS,2200,1225,55.68181818181818
54000.0,LSDYNA,7600,2936,38.631578947368425
55200.0,ANSYS,6700,2850,42.53731343283582
55200.0,ABAQUS,2200,1225,55.68181818181818
55200.0,LSDYNA,7600,2888,38.0
56400.0,ANSYS,6700,2823,42.134328358208954
56400.0,ABAQUS,2200,1262,57.36363636363636
56400.0,LSDYNA,7600,3088,40.63157894736842
57600.0,ANSYS,6700,2894,43.19402985074627
57600.0,ABAQUS,2200,1242,56.45454545454546
57600.0,LSDYNA,7600,3184,41.89473684210526
58800.0,ANSYS,6700,2894,43.19402985074627
58800.0,ABAQUS,2200,1242,56.45454545454546
58800.0,LSDYNA,7600,3424,45.05263157894737
60000.0,ANSYS,6700,2894,43.19402985074627
60000.0,ABAQUS,2200,1237,56.22727272727273
60000.0,LSDYNA,7600,3424,45.05263157894737
61200.0,ANSYS,6700,2793,41.6865671641791
61200.0,ABAQUS,2200,1211,55.04545454545454
61200.0,LSDYNA,7600,3424,45.05263157894737
62400.0,ANSYS,6700,2894,43.19402985074627
62400.0,ABAQUS,2200,1323,60.13636363636363
62400.0,LSDYNA,7600,3016,39.68421052631579
63600.0,ANSYS,6700,3320,49.55223880597015
63600.0,ABAQUS,2200,1103,50.13636363636363
63600.0,LSDYNA,7600,3352,44.10526315789474
64800.0,ANSYS,6700,3461,51.65671641791045
64800.0,ABAQUS,2200,1021,46.409090909090914
64800.0,LSDYNA,7600,3664,48.21052631578947
66000.0,ANSYS,6700,3628,54.149253731343286
66000.0,ABAQUS,2200,953,43.31818181818182
66000.0,LSDYNA,7600,3808,50.10526315789474
67200.0,ANSYS,6700,3557,53.08955223880597
67200.0,ABAQUS,2200,951,43.22727272727273
67200.0,LSDYNA,7600,3880,51.05263157894737
68400.0,ANSYS,6700,3496,52.179104477611936
68400.0,ABAQUS,2200,914,41.54545454545455
68400.0,LSDYNA,7600,4120,54.21052631578947
69600.0,ANSYS,6700,3401,50.76119402985074
69600.0,ABAQUS,2200,828,37.63636363636363
69600.0,LSDYNA,7600,4704,61.89473684210526
70800.0,ANSYS,6700,3805,56.791044776119406
70800.0,ABAQUS,2200,798,36.27272727272727
70800.0,LSDYNA,7600,4488,59.05263157894737
72000.0,ANSYS,6700,3656,54.56716417910448
72000.0,ABAQUS,2200,812,36.90909090909091
72000.0,LSDYNA,7600,4296,56.52631578947368
73200.0,ANSYS,6700,3705,55.298507462686565
73200.0,ABAQUS,2200,942,42.81818181818181
73200.0,LSDYNA,7600,4392,57.78947368421052
74400.0,ANSYS,6700,3705,55.298507462686565
74400.0,ABAQUS,2200,947,43.04545454545455
74400.0,LSDYNA,7600,4392,57.78947368421052
75600.0,ANSYS,6700,3894,58.11940298507463
75600.0,ABAQUS,2200,876,39.81818181818182
75600.0,LSDYNA,7600,4488,59.05263157894737
76800.0,ANSYS,6700,3824,57.07462686567164
76800.0,ABAQUS,2200,891,40.5
76800.0,LSDYNA,7600,4728,62.21052631578947
78000.0,ANSYS,6700,3848,57.43283582089552
78000.0,ABAQUS,2200,953,43.31818181818182
78000.0,LSDYNA,7600,4680,61.578947368421055
79200.0,ANSYS,6700,3996,59.64179104477611
79200.0,ABAQUS,2200,918,41.72727272727273
79200.0,LSDYNA,7600,4800,63.1578947368421
80400.0,ANSYS,6700,3876,57.850746268656714
80400.0,ABAQUS,2200,904,41.090909090909086
80400.0,LSDYNA,7600,5016,66.0
81600.0,ANSYS,6700,3828,57.134328358208954
81600.0,ABAQUS,2200,904,41.090909090909086
81600.0,LSDYNA,7600,4848,63.78947368421053
82800.0,ANSYS,6700,3828,57.134328358208954
82800.0,ABAQUS,2200,904,41.090909090909086
82800.0,LSDYNA,7600,4656,61.26315789473684
84000.0,ANSYS,6700,4017,59.95522388059702
84000.0,ABAQUS,2200,890,40.45454545454545
84000.0,LSDYNA,7600,4656,61.26315789473684
85200.0,ANSYS,6700,4135,61.71641791044776
85200.0,ABAQUS,2200,982,44.63636363636363
85200.0,LSDYNA,7600,4272,56.21052631578948
86400.0,ANSYS,6700,4135,61.71641791044776
86400.0,ABAQUS,2200,1011,45.95454545454545
86400.0,LSDYNA,7600,3768,49.57894736842105
87600.0,ANSYS,6700,4420,65.97014925373135
87600.0,ABAQUS,2200,931,42.31818181818181
87600.0,LSDYNA,7600,4008,52.73684210526316
88800.0,ANSYS,6700,4420,65.97014925373135
88800.0,ABAQUS,2200,885,40.22727272727273
88800.0,LSDYNA,7600,4152,54.63157894736842
90000.0,ANSYS,6700,4372,65.25373134328359
90000.0,ABAQUS,2200,885,40.22727272727273
90000.0,LSDYNA,7600,4152,54.63157894736842
91200.0,ANSYS,6700,4086,60.985074626865675
91200.0,ABAQUS,2200,901,40.95454545454545
91200.0,LSDYNA,7600,4152,54.63157894736842
92400.0,ANSYS,6700,4204,62.74626865671642
92400.0,ABAQUS,2200,815,37.04545454545455
92400.0,LSDYNA,7600,4152,54.63157894736842
93600.0,ANSYS,6700,4066,60.68656716417911
93600.0,ABAQUS,2200,780,35.45454545454545
93600.0,LSDYNA,7600,4440,58.42105263157895
94800.0,ANSYS,6700,3948,58.92537313432836
94800.0,ABAQUS,2200,786,35.72727272727273
94800.0,LSDYNA,7600,4728,62.21052631578947
96000.0,ANSYS,6700,4137,61.74626865671642
96000.0,ABAQUS,2200,943,42.86363636363637
96000.0,LSDYNA,7600,3864,50.8421052631579
97200.0,ANSYS,6700,4374,65.28358208955224
97200.0,ABAQUS,2200,902,41.0
97200.0,LSDYNA,7600,3912,51.473684210526315
98400.0,ANSYS,6700,4278,63.85074626865672
98400.0,ABAQUS,2200,810,36.81818181818181
98400.0,LSDYNA,7600,4104,54.0
99600.0,ANSYS,6700,4588,68.47761194029852
99600.0,ABAQUS,2200,814,37.0
99600.0,LSDYNA,7600,3672,48.31578947368421
100800.0,ANSYS,6700,4958,74.0
100800.0,ABAQUS,2200,814,37.0
100800.0,LSDYNA,7600,3664,48.21052631578947
102000.0,ANSYS,6700,4958,74.0
102000.0,ABAQUS,2200,738,33.54545454545455
102000.0,LSDYNA,7600,3888,51.1578947368421
103200.0,ANSYS,6700,4958,74.0
103200.0,ABAQUS,2200,786,35.72727272727273
103200.0,LSDYNA,7600,3744,49.26315789473684
104400.0,ANSYS,6700,4958,74.0
104400.0,ABAQUS,2200,758,34.45454545454545
104400.0,LSDYNA,7600,3744,49.26315789473684
105600.0,ANSYS,6700,3959,59.089552238805965
105600.0,ABAQUS,2200,813,36.95454545454545
105600.0,LSDYNA,7600,3744,49.26315789473684
106800.0,ANSYS,6700,4289,64.01492537313432
106800.0,ABAQUS,2200,743,33.77272727272727
106800.0,LSDYNA,7600,4224,55.57894736842105
108000.0,ANSYS,6700,4193,62.582089552238806
108000.0,ABAQUS,2200,825,37.5
108000.0,LSDYNA,7600,3984,52.421052631578945
109200.0,ANSYS,6700,4049,60.43283582089553
109200.0,ABAQUS,2200,800,36.36363636363637
109200.0,LSDYNA,7600,4176,54.94736842105263
110400.0,ANSYS,6700,4429,66.1044776119403
110400.0,ABAQUS,2200,833,37.86363636363637
110400.0,LSDYNA,7600,4080,53.68421052631579
111600.0,ANSYS,6700,4429,66.1044776119403
111600.0,ABAQUS,2200,844,38.36363636363636
111600.0,LSDYNA,7600,4080,53.68421052631579
112800.0,ANSYS,6700,4429,66.1044776119403
112800.0,ABAQUS,2200,835,37.95454545454545
112800.0,LSDYNA,7600,4032,53.05263157894737
114000.0,ANSYS,6700,4195,62.61194029850746
114000.0,ABAQUS,2200,868,39.45454545454545
114000.0,LSDYNA,7600,3984,52.421052631578945
115200.0,ANSYS,6700,4099,61.17910447761194
