,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(3, 1200.4, None)]}",309.54978900857253,128675.6944643321,1200.4,1190.456795251,1,197.880537303217,1200.4,25980.697000000004,True,228.033202692817,30.152665389600006
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(4, 6570.8, None)]}",330.5774711754339,133924.5795749638,6570.8,6566.624512920999,1,105.04843866453726,6570.8,16508.08,True,121.17068173653726,16.122243072000003
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(5, 6600.8, None)]}",295.26855467250385,134194.5876974852,6600.8,6574.918961511999,1,230.4556432428321,6600.8,24116.761,True,265.9780121508321,35.522368908
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(2, 6630.8, None)]}",293.5168981771201,134372.11069826022,6630.8,6585.266907601,3,34.54876568560347,6630.8,17987.843,True,43.76159896720347,9.212833281600002
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(4, 7200.8, None)]}",57.825321252479114,21342.076036773044,7200.8,7179.3327664,3,9.453707506274252,7200.8,8754.635000000002,True,11.974649410274255,2.520941904000003
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(6, 7230.8, None)]}",310.4901833144852,135063.33826738797,7230.8,7211.920212406,3,144.97091489847134,7230.8,23115.987999999998,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(4, 7770.8, None)]}",281.9460745575701,135729.8505085936,7770.8,7768.5760774,1,248.01897170887517,7770.8,31232.680999999997,True,286.08352744327516,38.064555734399995
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(2, 7800.8, None)]}",91.00759406898061,38815.95484250764,7800.8,7771.138343254,3,13.371699749030348,7800.8,12196.412000000002,True,16.93742020343035,3.5657204544000014
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(3, 8401.0, None)]}",98.97570184637311,39751.11856133176,8401.0,8394.305068111,3,27.04462696783025,8401.0,14327.83,True,34.25639371183025,7.211766744
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(6, 8431.0, None)]}",88.24903114605627,39609.85709870073,8431.0,8401.434323152,3,43.506986082591844,8431.0,13198.278000000002,True,55.10863382339185,11.601647740800006
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x115ae38c0>: [(2, 8461.400000000001, None)]}",310.3508838593914,136224.03882457945,8461.400000000001,8415.502890418,3,37.768663776713055,8461.400000000001,20876.904000000002,True,47.84012062151305,10.0714568448
