,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,42.79413993459578,30,3282.602,True,49.39041679059578,6.596276855999999
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(3, 60, None)]}",309.54978900857253,127490.96018419911,60,5.722515118,1,147.8987063042335,60,18581.143706613013,True,170.43523396644022,22.536527662206716
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(4, 1230.4, None)]}",330.5774711754339,128569.60891748981,1230.4,1211.653855447,1,105.04843866453723,1230.4,11167.68,True,121.17068173653723,16.122243072
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(5, 1260.4, None)]}",295.26855467250385,128862.86265507019,1260.4,1243.1939190970002,1,286.5502452657996,1260.4,23039.875,True,330.7190205657996,44.16877529999999
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(2, 6600.999999999999, None)]}",293.5168981771201,134384.81917330122,6600.999999999999,6597.975382642,3,42.998211270819056,6600.999999999999,20735.586999999996,True,54.46418824521905,11.465976974399997
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(4, 6630.999999999999, None)]}",57.825321252479114,20766.851605830045,6630.999999999999,6604.108335457,3,9.453707506274235,6630.999999999999,8184.834999999998,True,11.974649410274234,2.5209419039999985
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(6, 6660.999999999999, None)]}",310.4901833144852,134463.95899378197,6660.999999999999,6612.5409388,3,144.97091489847134,6660.999999999999,22546.188,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(4, 6690.999999999999, None)]}",281.9460745575701,134574.81536999362,6690.999999999999,6613.5409388,1,199.34844254315914,6690.999999999999,25548.788999999997,True,229.94331941675912,30.594876873599993
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(2, 6721.199999999999, None)]}",91.00759406898061,37665.59767067864,6721.199999999999,6620.781171425,3,13.964900752908967,6721.199999999999,11311.812,True,17.688805207308967,3.723904454400001
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x125e07770>: [(3, 6751.199999999999, None)]}",98.97570184637311,37984.662371797756,6751.199999999999,6627.8488785770005,3,28.664522016883403,6751.199999999999,13033.029999999997,True,36.3082527608834,7.643730743999998
