,instances,budget,deadline,sched_start_time,submit_time,software_id,license_cost,exec_start_time,finish_time,complete,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(5, 30, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,52.26499855502318,30,4002.4419999999996,True,60.321110931023185,8.056112375999998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(3, 1200.2, None)]}",309.54978900857253,128668.5725505971,1200.2,1183.334881516,1,182.2921007049058,1200.2,24028.379353988632,True,210.0694293428392,27.77732863793337
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(4, 6600.8, None)]}",330.5774711754339,133929.8169998368,6600.8,6571.8619377939995,1,105.10129439501105,6600.8,16543.08,True,121.23164946701105,16.130355072000004
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(5, 6630.8, None)]}",295.26855467250385,134196.87002548217,6630.8,6577.201289508999,1,305.5359117723809,6630.8,29853.29539823721,True,352.631132440006,47.09522066762506
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(2, 6660.8, None)]}",293.5168981771201,134370.26497794222,6660.8,6583.421187282999,3,46.92365655182904,6660.8,22085.779000000002,True,59.436399516629045,12.512742964800003
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(4, 6690.8, None)]}",57.825321252479114,20757.46175040004,6690.8,6594.718480026999,3,10.548604456612676,6690.8,8424.595000000001,True,13.361513464612678,2.8129090080000014
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(6, 7170.8, None)]}",310.4901833144852,135005.83190991898,7170.8,7154.413854936999,3,144.97091489847134,7170.8,23055.987999999998,True,183.62910841527133,38.6581935168
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(4, 7200.8, None)]}",281.9460745575701,135127.7100711526,7200.8,7166.435639958999,1,291.29210624382074,7200.8,34756.19499999999,True,335.99797909182075,44.70587284799999
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(2, 7770.8, None)]}",91.00759406898061,38812.45601482864,7770.8,7767.639515574999,3,19.017610464674117,7770.8,14022.364,True,24.088879181474116,5.0712687168
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(3, 7800.8, None)]}",98.97570184637311,39144.202003959756,7800.8,7787.388510738999,3,29.267716176135053,7800.8,14214.819999999998,True,37.07229571213505,7.804579535999998
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(6, 7830.8, None)]}",88.24903114605627,39002.443505750736,7830.8,7794.020730201999,3,45.675728952772076,7830.8,12835.718,True,57.85569739757208,12.179968444800002
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(2, 8371.2, None)]}",310.3508838593914,136167.24144116245,8371.2,8358.705507001,3,39.460442619210575,8371.2,21342.834,True,49.98303212001058,10.522589500799999
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(6, 8401.2, None)]}",308.5846884800438,136468.98330669315,8401.2,8368.769550562,2,23.9564416498757,8401.2,13944.299,True,37.4461273762757,13.489685726400001
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(3, 8431.400000000001, None)]}",322.3613792231315,136091.39334434035,8431.400000000001,8384.23448053,2,40.16429263968807,8431.400000000001,20882.425000000003,True,55.314699859688076,15.150407220000004
lamf-test-cbef53e7-aa65-412f-b9a4-02aefd0bda1b,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(2, 8461.400000000001, None)]}",89.7921856815224,39641.05637359226,8461.400000000001,8392.327345807,1,36.577338200623615,8461.400000000001,15235.42,True,42.07242322462361,5.495085023999999
lamf-test-decf70b3-3bab-4cf4-b55a-9508b27560e7,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(3, 8491.400000000001, None)]}",317.6420201174764,135965.88073204565,8491.400000000001,8396.816575654,2,57.76963997256492,8491.400000000001,26400.124000000003,True,79.56097533576492,21.791335363200005
lamf-test-1faee22d-4d95-436a-a021-6148365dd51b,"{<resource_manager.instance.OnPremInstance object at 0x132697770>: [(2, 8971.600000000002, None)]}",300.8642397517245,136364.8584447581,8971.600000000002,8949.422087857,3,87.61311734732678,8971.600000000002,37772.222,True,110.97618191372678,23.3630645664
