,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(5, 30, 390), (2, 390, None), (3, 3840, None), (1, 5580, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,46.65525895505362,30,6281.701999999999,True,58.022094912160604,66.7871968993606,8.765101987199998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(3, 1200, 4680), (1, 4680, None), (5, 11640, None)]}",309.54978900857253,128655.6102208811,1200,1170.3725518,1,164.35721651836644,1200,24612.01638743977,True,254.54737556942368,293.17351464989713,38.62613908047342
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(4, 6600, 11070), (1, 11070, None)]}",330.5774711754339,133943.5400587768,6600,6585.584996734,1,47.25302304357746,6600,27431.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(5, 6630, 12090), (2, 12090, None)]}",295.26855467250385,134210.86572082818,6630,6591.196984855,1,71.83664156970111,6630,32156.859,True,180.1906600501939,207.5417760709939,27.3511160208
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(2, 6660, 9660), (1, 9660, None), (3, 35180.184, None)]}",293.5168981771201,134392.4550056392,6660,6605.61121498,3,47.94308920830481,6660,39162.085,True,72.16942429082057,91.41424710362057,19.2448228128
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(4, 7200, None), (1, 8460, None)]}",57.825321252479114,21351.312810612046,7200,7188.569540239,3,7.665982203969882,7200,8933.795,True,11.269260019773366,14.274340279773366,3.00508026
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(6, 7230, None)]}",310.4901833144852,135066.67650129597,7230,7215.258446314,3,,7230,23115.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(4, 7800, 12780), (2, 12780, None), (4, 24687.504, None)]}",281.9460745575701,135736.3117843786,7800,7775.037353185,1,233.08259365731234,7800,34257.90396400979,True,269.787571407868,310.8170160050822,41.02944459721422
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(2, 7830, 8490), (1, 8490, None), (1, 10890, None), (4, 11550, None)]}",91.00759406898061,38859.27642026464,7830,7814.459921011,3,7.665982203969882,7830,14093.941999999997,True,30.88242756103123,39.11758881223122,8.235161251199994
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(3, 8430, 9390), (2, 9390, None), (4, 13650, None)]}",98.97570184637311,39759.92127697576,8430,8403.107783755,3,52.139776408852384,8430,18271.824,True,59.51926990645676,75.39078079285676,15.871510886400001
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(6, 8460, 9750), (1, 9750, None), (1, 11190, None), (1, 12480, None)]}",88.24903114605627,39615.38109544774,8460,8406.958319899,3,17.88729180926306,8460,15023.698000000002,True,29.49440109514032,37.35942882154032,7.865027726400004
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(2, 8490, 10500), (1, 10500, None), (1, 15070.536, None), (4, 31449.648, None)]}",310.3508838593914,136228.09751620045,8490,8419.561582039001,3,62.89263061829797,8490,34861.42369371988,True,94.0290731801951,119.1030275644318,25.073954384236696
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x112363770>: [(6, 8520, 10530), (2, 10530, None)]}",308.5846884800438,136527.26478345014,8520,8427.051027319001,2,8.686918223226783,8520,16003.935,True,23.567644987273614,32.899637059273616,9.331992072
