,instances,budget,deadline,sched_start_time,submit_time,software_id,current_license_cost,exec_start_time,finish_time,complete,license_cost,cost,hardware_cost
lamf-test-ce4837ee-c9b5-4728-816b-793fbe63012e,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(5, 30, 390), (2, 390, None), (3, 3840, None), (1, 5580, None)]}",64.81020493737797,14109.368596154949,30,1.0,1,46.65525895505362,30,6281.701999999999,True,58.022094912160604,66.7871968993606,8.765101987199998
lamf-test-fdbe52b3-5ac4-4817-bbd7-3ee39ada2008,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(3, 60, 3540), (1, 3540, None), (2, 25566.432, None)]}",309.54978900857253,127497.6250983131,60,12.387429232,1,156.79199817476615,60,44637.501000000004,True,246.41063472507417,282.78469630347416,36.3740615784
lamf-test-312a25ed-966e-4a84-89af-21712bfc7175,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(4, 1170, 5640), (1, 5640, None)]}",330.5774711754339,128526.8616466108,1170,1168.906584568,1,47.25302304357746,1170,22001.878,True,93.29374750931629,107.18225322611629,13.888505716800001
lamf-test-6d60a076-8aec-42f5-ae5c-3923b3793c72,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(5, 1230, 6690), (2, 6690, None), (2, 20586.432, None)]}",295.26855467250385,128829.02994107419,1230,1209.361205101,1,146.87251289071412,1230,23575.605,True,179.15348984713668,206.34878976073668,27.1952999136
lamf-test-f42e0220-9054-4dba-814a-9d6b93e25e15,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(2, 6570, 9570), (1, 9570, None), (1, 34876.968, None)]}",293.5168981771201,134346.13503742422,6570,6559.291246765,3,47.618781656399726,6570,40837.920999999995,True,65.75233705985244,83.28596835425243,17.533631294399996
lamf-test-c2212f64-c788-46d9-9572-57170e08d2ac,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(4, 6600, None), (1, 7860, None)]}",57.825321252479114,20734.541023290047,6600,6571.797752917,3,7.665982203969882,6600,8333.795,True,11.269260019773366,14.274340279773366,3.00508026
lamf-test-0aa73555-99c3-40be-a09f-6bf3df006265,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(6, 6630, None)]}",310.4901833144852,134427.01154979298,6630,6575.593494811,3,,6630,22515.188000000002,True,144.97091489847136,183.62910841527136,38.658193516800004
lamf-test-761a035c-9b31-431d-b128-35fe1a248496,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(4, 6660, 19776.432), (2, 19776.432, None)]}",281.9460745575701,134538.99317238462,6660,6577.718741191,1,213.81884919005248,6660,42138.739,True,259.4043535630086,298.8247562782086,39.4204027152
lamf-test-c947c209-c0e1-414b-aa78-1430406df6ae,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(2, 6690, 7350), (1, 7350, None), (1, 9750, None), (4, 10390.536, None)]}",91.00759406898061,37636.86695583914,6690,6592.0504565855,3,7.606771617613506,6690,12933.941999999997,True,30.818325347935176,39.03639299273517,8.218067644799994
lamf-test-1b5247ff-56d3-4066-aafc-ee4137f1169c,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(3, 6720, 7680), (2, 7680, None), (2, 20226.432, None)]}",98.97570184637311,37955.43780320776,6720,6598.624309987,3,42.547515400410674,6720,21512.675999999996,True,50.373169062286074,63.80576496628606,13.432595903999992
lamf-test-a35e3102-219f-4336-95ce-4d87e6b5e69c,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(6, 6750, 8040), (1, 8040, None), (1, 9480, None), (1, 10851.072, None)]}",88.24903114605627,37811.34095436873,6750,6602.918178819999,3,18.13391740816792,6750,13393.698000000002,True,29.736135067305508,37.66562399050551,7.929488923200003
lamf-test-8d2ae00d-f906-47ac-81a5-138a54772bef,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(2, 6780, 8790), (1, 8790, None), (3, 46169.112, None)]}",310.3508838593914,134412.46034502744,6780,6603.924410866,3,87.2002920374173,6780,51455.379,True,95.13146246862878,120.49938187662877,25.367919408
lamf-test-b41bc5e6-51fb-4710-b8ea-caebbe600cb8,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(6, 7170, 9180), (2, 9180, None)]}",308.5846884800438,135259.54865121015,7170,7159.334895079,2,8.686918223226783,7170,14653.935,True,23.567644987273614,32.899637059273616,9.331992072
lamf-test-8a5bf643-d5be-430a-ac2f-d8a1f25fa6d3,"{<resource_manager.instance.OnPremInstance object at 0x11227b770>: [(3, 7200, 9210), (1, 9210, None)]}",322.3613792231315,134884.87376615935,7200,7177.714902348999,2,6.483821870550658,7200,39164.176,True,67.26193669825952,81.85711848385952,14.595181785600001
